frame_idx,ch1,ch2,ch3,ch4,back_lt_id,back_lt_x,back_lt_y,back_lt_z,back_rt_id,back_rt_x,back_rt_y,back_rt_z,back_rb_id,back_rb_x,back_rb_y,back_rb_z,back_lb_id,back_lb_x,back_lb_y,back_lb_z,tip_lt_id,tip_lt_x,tip_lt_y,tip_lt_z,tip_rt_id,tip_rt_x,tip_rt_y,tip_rt_z,tip_rb_id,tip_rb_x,tip_rb_y,tip_rb_z,tip_lb_id,tip_lb_x,tip_lb_y,tip_lb_z,pip_id,pip_x,pip_y,pip_z,dip_id,dip_x,dip_y,dip_z
4949,0.063,0.522,0.476,0.0,100015,-79.02112,794.10156,718.64233,106888,-55.27253,792.61847,724.12836,106789,-60.21125,795.93677,748.14386,100017,-83.18601,797.90033,741.57294,105973,-115.65603,767.68396,847.77869,106951,-94.12729,776.83075,858.41162,106959,-100.23193,765.21283,880.54449,105974,-120.89099,757.6109,869.57831,100019,-87.97297,786.21118,810.22388,105972,-92.57558,774.19855,831.23254
4950,0.062,0.35,0.471,0.0,100015,-79.02747,794.08099,718.70801,106888,-55.24252,792.59937,724.20959,106789,-60.60339,795.92236,748.29883,100017,-83.16662,797.8891,741.64075,105973,-115.73119,767.7182,847.81818,106951,-93.91808,776.88031,858.54321,106959,-100.27953,765.26721,880.59607,105974,-120.91614,757.62439,869.62451,100019,-87.94003,786.15204,810.2934,105972,-92.60187,774.22461,831.28839
4951,0.063,0.353,0.475,0.0,100015,-79.01268,794.0614,718.76416,106888,-55.22021,792.57794,724.28955,106789,-60.09399,796.54791,748.49817,100017,-83.1659,797.8858,741.70056,105973,-115.79949,767.85254,847.8891,106951,-94.24051,776.83521,858.51398,106959,-100.32462,765.30237,880.65961,105974,-120.95103,757.65265,869.6778,100019,-88.04735,786.21362,810.38409,105972,-92.67319,774.26105,831.35858
4952,0.062,0.46,0.487,0.0,100015,-78.88324,794.03302,718.73846,106888,-55.20137,792.56287,724.36523,106789,-60.10297,796.52655,748.55817,100017,-83.15578,797.86609,741.7522,105973,-115.70905,767.76941,847.74463,106951,-94.34324,776.86646,858.3891,106959,-100.3814,765.33557,880.70007,105974,-120.9892,757.64575,869.71887,100019,-88.10365,786.23657,810.44757,105972,-92.72443,774.27509,831.42175
4953,0.062,0.46,0.487,0.0,100015,-78.96069,794.03308,718.86615,106888,-55.18535,792.56354,724.42883,106789,-60.10739,796.4964,748.62976,100017,-83.14346,797.87183,741.80133,105973,-115.74521,767.6792,847.71454,106951,-94.38245,776.83002,858.40594,106959,-100.48357,765.32037,880.71301,105974,-121.06198,757.58331,869.70587,100019,-88.14562,786.21771,810.50409,105972,-92.78134,774.27142,831.46588
4954,0.063,0.352,0.476,0.0,100015,-78.83862,794.00659,718.83606,106888,-55.15995,792.54968,724.45978,106789,-59.92883,796.64331,748.70953,100017,-83.13445,797.84827,741.83289,105973,-115.78577,767.7149,847.73486,106951,-94.5004,776.82678,858.42096,106959,-100.53291,765.29138,880.72095,105974,-121.39039,757.89026,869.69934,100019,-88.1606,786.23669,810.55194,105972,-92.82396,774.2738,831.48621
4955,0.063,0.352,0.476,0.0,100015,-78.92751,794.00525,718.96149,106888,-55.14781,792.55023,724.51581,106789,-60.05692,796.4505,748.74347,100017,-83.09783,797.84265,741.87927,105973,-115.79705,767.7641,847.78552,106951,-94.46831,776.79181,858.45581,106959,-100.55334,765.32922,880.76947,105974,-121.10387,757.59161,869.74042,100019,-88.15453,786.22119,810.56439,105972,-92.83832,774.2818,831.53931
4956,0.062,0.402,0.475,0.0,100015,-78.79258,794.00195,718.91919,106888,-55.19386,792.39636,724.48499,106789,-60.05172,796.41461,748.78717,100017,-83.08988,797.84241,741.92786,105973,-115.79422,767.80884,847.82898,106951,-94.45766,776.82013,858.50378,106959,-100.51708,765.43225,880.87262,105974,-121.37659,757.98456,869.79968,100019,-88.15311,786.21857,810.60651,105972,-92.85151,774.28912,831.57617
4957,0.062,0.402,0.475,0.0,100015,-78.89134,793.99695,719.0495,106888,-55.11131,792.53943,724.61078,106789,-59.8778,796.59406,748.86029,100017,-83.06341,797.80969,741.98859,105973,-115.84437,767.92194,847.89386,106951,-94.47155,776.81439,858.5639,106959,-100.48888,765.59387,881.0036,105974,-121.38975,758.01501,869.84296,100019,-88.20047,786.22748,810.64984,105972,-92.85226,774.32123,831.63348
4958,0.063,0.352,0.475,0.0,100015,-78.88834,793.99896,719.1037,106888,-55.1688,792.41699,724.58295,106789,-60.0369,796.40485,748.8927,100017,-83.04637,797.80042,742.03839,105973,-115.89274,767.96613,847.95801,106951,-94.53004,776.82477,858.61511,106959,-100.82999,765.46503,881.01959,105974,-121.40784,758.02795,869.8833,100019,-88.24618,786.24304,810.69055,105972,-92.9143,774.31982,831.68719
4959,0.062,0.35,0.471,0.0,100015,-78.87715,793.99713,719.13916,106888,-55.10215,792.57904,724.71338,106789,-60.02935,796.39728,748.93115,100017,-83.05924,797.80524,742.06543,105973,-115.91925,767.89838,847.92743,106951,-94.62892,776.80487,858.6601,106959,-100.95992,765.50922,881.05493,105974,-121.45682,758.00116,869.89471,100019,-88.27512,786.24231,810.74164,105972,-92.94094,774.31787,831.74365
4960,0.063,0.352,0.476,0.0,100015,-78.77673,793.99536,719.07861,106888,-55.15677,792.4361,724.65729,106789,-60.03445,796.42267,748.94708,100017,-83.05041,797.77533,742.09802,105973,-115.92,767.83215,847.91583,106951,-95.22176,776.95044,858.88513,106959,-101.02635,765.51007,881.09753,105974,-121.51104,757.97272,869.8819,100019,-88.3374,786.23938,810.7558,105972,-93.00294,774.32019,831.7691
4961,0.062,0.349,0.472,0.0,100015,-78.87672,793.98505,719.17383,106888,-55.15184,792.42395,724.66559,106789,-60.03235,796.401,748.96783,100017,-83.04465,797.77051,742.11884,105973,-115.98846,767.82819,847.91705,106951,-95.34886,776.95551,858.91193,106959,-101.10822,765.5174,881.09796,105974,-121.54684,757.93689,869.88129,100019,-88.30977,786.23322,810.78522,105972,-93.03152,774.29095,831.78412
4962,0.062,0.349,0.472,0.0,100015,-78.74525,793.966,719.10205,106888,-55.14524,792.4104,724.68152,106789,-60.01576,796.38483,748.99597,100017,-83.01641,797.75873,742.13983,105973,-115.98309,767.74524,847.88354,106951,-95.3601,776.95868,858.93036,106959,-101.1333,765.52863,881.13708,105974,-121.5648,757.93329,869.88116,100019,-88.3323,786.23254,810.83392,105972,-93.0545,774.29095,831.82355
4963,0.063,0.352,0.475,0.0,100015,-78.72446,793.96906,719.11652,106888,-55.11816,792.41425,724.68878,106789,-60.02015,796.38031,748.99139,100017,-83.01635,797.7594,742.15851,105973,-115.97654,767.77521,847.91931,106951,-95.3731,776.95392,858.95984,106959,-101.07384,765.46765,881.13806,105974,-121.54359,757.90216,869.89923,100019,-88.32705,786.24091,810.84552,105972,-93.04634,774.28912,831.83502
4964,0.101,0.35,0.472,0.0,100015,-78.69884,793.96545,719.13013,106888,-55.112,792.41132,724.7157,106789,-59.99894,796.38684,749.01025,100017,-82.99762,797.75769,742.16663,105973,-115.95047,767.7912,847.93549,106951,-95.32336,776.89508,858.93756,106959,-101.01821,765.42896,881.14398,105974,-121.53418,757.90417,869.89447,100019,-88.32864,786.2218,810.85596,105972,-93.03311,774.27356,831.84747
4965,0.063,0.352,0.475,0.0,100015,-78.79561,793.98486,719.20776,106888,-55.09831,792.43121,724.72186,106789,-59.98972,796.37732,749.00665,100017,-82.9843,797.76831,742.16541,105973,-115.94755,767.76172,847.90778,106951,-95.32525,776.91199,858.94373,106959,-101.019,765.40057,881.13269,105974,-121.53209,757.8905,869.89343,100019,-88.29996,786.21375,810.83258,105972,-93.05373,774.27576,831.83551
4966,0.063,0.352,0.475,0.0,100015,-78.66637,793.9812,719.13855,106888,-55.09636,792.4032,724.71539,106789,-59.97608,796.38916,749.0188,100017,-82.9728,797.76367,742.1676,105973,-115.925,767.66113,847.8952,106951,-95.32359,776.87152,858.94696,106959,-101.02582,765.33466,881.11768,105974,-121.53139,757.85822,869.8808,100019,-88.31043,786.2027,810.85876,105972,-93.05878,774.24884,831.83679
4967,0.063,0.352,0.472,0.0,100015,-78.79665,793.98859,719.20093,106888,-55.09969,792.38184,724.7113,106789,-59.95997,796.37128,749.01715,100017,-82.9743,797.76556,742.17188,105973,-115.93321,767.61908,847.87396,106951,-95.35003,776.84546,858.93896,106959,-101.02385,765.29688,881.10565,105974,-121.53284,757.8089,869.85803,100019,-88.32325,786.16943,810.83362,105972,-93.05912,774.22455,831.84534
4968,0.119,0.353,0.475,0.0,100015,-78.67777,793.97369,719.14459,106888,-55.11529,792.39801,724.72144,106789,-59.82033,796.53845,749.04523,100017,-82.9874,797.76099,742.1806,105973,-115.90141,767.52466,847.85577,106951,-95.35392,776.8241,858.9873,106959,-101.03011,765.26465,881.1153,105974,-121.53449,757.77167,869.84497,100019,-88.33261,786.14484,810.85791,105972,-93.06412,774.21069,831.86011
4969,0.063,0.352,0.476,0.0,100015,-78.83466,793.96552,719.25244,106888,-55.10676,792.40875,724.7467,106789,-60.00246,796.36554,749.03058,100017,-82.98842,797.75977,742.1947,105973,-115.8932,767.45569,847.86377,106951,-95.40762,776.8244,859.00342,106959,-101.04077,765.2276,881.12427,105974,-121.54037,757.73242,869.86322,100019,-88.32056,786.14319,810.88599,105972,-93.07742,774.20361,831.86621
4970,0.063,0.352,0.476,0.0,100015,-78.86001,793.98029,719.27356,106888,-55.07291,792.5744,724.8429,106789,-59.99337,796.34698,749.04309,100017,-82.9957,797.75916,742.20734,105973,-115.90003,767.47284,847.8822,106951,-95.35722,776.78864,859.01556,106959,-101.0187,765.21912,881.13916,105974,-121.5395,757.73218,869.88092,100019,-88.35645,786.1651,810.92816,105972,-93.08369,774.20911,831.89893
4971,0.062,0.352,0.475,0.0,100015,-78.72449,793.99048,719.20062,106888,-55.13086,792.40057,724.76117,106789,-60.00781,796.35236,749.05243,100017,-83.00069,797.75299,742.22614,105973,-115.89367,767.45874,847.89178,106951,-95.39041,776.78809,859.02704,106959,-101.02236,765.21936,881.1449,105974,-121.53372,757.72107,869.88727,100019,-88.34709,786.13867,810.91547,105972,-93.09233,774.21973,831.9209
4972,0.125,0.352,0.475,0.0,100015,-78.75443,793.98975,719.21649,106888,-55.14587,792.39801,724.75616,106789,-60.01752,796.35883,749.06555,100017,-83.01258,797.74359,742.24615,105973,-115.90123,767.52094,847.93372,106951,-95.3467,776.75745,859.04541,106959,-101.02925,765.21429,881.172,105974,-121.53302,757.72644,869.89886,100019,-88.34984,786.14685,810.93805,105972,-93.08455,774.22992,831.94458
4973,0.062,0.35,0.472,0.0,100015,-78.7584,793.96686,719.23846,106888,-55.1558,792.37201,724.76385,106789,-60.03497,796.34137,749.07269,100017,-83.00773,797.73376,742.25574,105973,-115.90771,767.44971,847.93726,106951,-95.38805,776.78516,859.08136,106959,-101.02322,765.18811,881.18475,105974,-121.52415,757.74219,869.92828,100019,-88.33396,786.12457,810.9693,105972,-93.10765,774.21185,831.97595
4974,0.063,0.352,0.475,0.0,100015,-78.77647,793.94745,719.25714,106888,-55.16863,792.36975,724.7688,106789,-60.04173,796.31848,749.08508,100017,-83.01061,797.72028,742.28436,105973,-115.89692,767.47247,847.96136,106951,-95.36436,776.77417,859.11536,106959,-101.01298,765.19366,881.22394,105974,-121.5116,757.75128,869.96283,100019,-88.36324,786.11237,810.98761,105972,-93.11044,774.20557,831.98975
4975,0.063,0.352,0.475,0.0,100015,-78.78835,793.93951,719.271,106888,-55.16777,792.39301,724.78973,106789,-60.05029,796.32715,749.09918,100017,-83.01672,797.72028,742.30249,105973,-115.88539,767.55945,848.01703,106951,-95.29084,776.75598,859.13098,106959,-101.00414,765.20233,881.24408,105974,-121.51358,757.76526,870.00464,100019,-88.37965,786.10767,811.01392,105972,-93.0986,774.22345,832.01886
4976,0.116,0.35,0.472,0.0,100015,-78.92164,793.97101,719.40155,106888,-55.16401,792.37958,724.79474,106789,-60.03909,796.34113,749.10956,100017,-83.02349,797.71533,742.31677,105973,-115.89542,767.59644,848.04437,106951,-95.23604,776.7522,859.14978,106959,-101.00913,765.22101,881.26245,105974,-121.50795,757.77942,870.01416,100019,-88.38591,786.13153,811.01758,105972,-93.11103,774.22241,832.03552
4977,0.063,0.353,0.857,0.0,100015,-78.82455,793.98615,719.33606,106888,-55.18134,792.37695,724.7995,106789,-60.05325,796.33374,749.12158,100017,-83.01683,797.71429,742.32556,105973,-115.91799,767.62317,848.07593,106951,-95.56105,777.27753,859.92627,106959,-101.00848,765.22668,881.27802,105974,-121.60197,757.98621,870.24023,100019,-88.4056,786.15442,811.04797,105972,-93.11012,774.2251,832.05133
4978,0.062,0.35,0.471,0.0,100015,-78.81869,793.94379,719.3454,106888,-55.16873,792.40411,724.82562,106789,-60.0472,796.35651,749.13318,100017,-83.02333,797.71021,742.33582,105973,-115.90829,767.64294,848.08997,106951,-95.55914,777.2887,859.94763,106959,-101.00651,765.25372,881.29657,105974,-121.58602,757.99774,870.26868,100019,-88.4125,786.1524,811.06647,105972,-93.11813,774.24097,832.07373
4979,0.062,0.35,0.471,0.0,100015,-78.94235,793.98633,719.50665,106888,-55.17259,792.40295,724.85193,106789,-60.04679,796.33612,749.1568,100017,-83.01487,797.71381,742.36884,105973,-115.9,767.62213,848.11139,106951,-95.56898,777.25665,859.95477,106959,-101.00677,765.25085,881.33081,105974,-121.57827,758.00702,870.29852,100019,-88.3792,786.1355,811.07983,105972,-93.12003,774.2439,832.09583
4980,0.101,0.352,0.475,0.0,100015,-78.95052,794.00079,719.54938,106888,-55.1767,792.3996,724.88562,106789,-60.06068,796.32458,749.20117,100017,-83.00467,797.70013,742.42126,105973,-115.88591,767.62378,848.15314,106951,-94.91425,776.97186,859.70221,106959,-101.02287,765.25977,881.37109,105974,-121.57381,758.0144,870.34308,100019,-88.35702,786.13464,811.12592,105972,-93.11769,774.23767,832.12787
4981,0.063,0.35,0.735,0.0,100015,-78.82948,794.00452,719.48596,106888,-55.20357,792.65955,725.1524,106789,-60.05802,796.30652,749.24457,100017,-83.00248,797.7027,742.47961,105973,-115.45211,767.32947,848.03522,106951,-93.88197,775.19177,859.27295,106959,-101.03259,765.26825,881.42596,105974,-121.54234,757.94403,870.28235,100019,-88.41114,786.13849,811.19049,105972,-93.12643,774.23737,832.18988
4982,0.063,0.353,0.476,0.0,100015,-78.99281,794.12256,719.75165,106888,-55.22219,792.65576,725.20355,106789,-60.0981,796.31146,749.3064,100017,-83.02029,797.70544,742.54126,105973,-115.44391,767.38647,848.11108,106951,-93.74552,775.26581,859.31189,106959,-101.0502,765.29999,881.50012,105974,-121.23293,757.6181,870.1405,100019,-88.45807,786.14722,811.24365,105972,-93.16135,774.22388,832.25586
4983,0.089,0.352,0.475,0.0,100015,-79.02744,794.15338,719.80579,106888,-55.24747,792.68347,725.27295,106789,-60.1555,796.29736,749.34851,100017,-83.02729,797.72382,742.60962,105973,-115.48771,767.36694,848.17932,106951,-93.95095,775.24841,859.36572,106959,-101.24028,765.56097,881.49255,105974,-121.28399,757.64655,870.18878,100019,-88.50766,786.16418,811.29968,105972,-93.18211,774.22467,832.32654
4984,0.089,0.352,0.475,0.0,100015,-79.0598,794.14294,719.87079,106888,-55.2946,792.67517,725.33484,106789,-60.19316,796.28625,749.41644,100017,-83.06248,797.72998,742.69019,105973,-115.51202,767.33374,848.21704,106951,-94.03425,775.24335,859.42554,106959,-102.54362,767.11243,881.52704,105974,-121.61756,757.88123,870.41132,100019,-88.53717,786.14343,811.36694,105972,-93.21803,774.20361,832.39557
4985,0.063,0.353,0.657,0.0,100015,-79.07729,794.17157,719.94,106888,-55.31341,792.64423,725.39197,106789,-60.22866,796.2395,749.46497,100017,-83.08356,797.72491,742.75391,105973,-115.54552,767.30261,848.27917,106951,-94.05456,775.22797,859.4762,106959,-102.57803,767.1001,881.57562,105974,-121.66094,757.85175,870.46869,100019,-88.59785,786.10071,811.4046,105972,-93.21975,774.20386,832.47491
4986,0.063,0.352,0.475,0.0,100015,-79.08693,794.11725,719.96338,106888,-55.31219,792.42297,725.25262,106789,-60.27806,796.22937,749.51501,100017,-83.08337,797.69958,742.81329,105973,-115.57535,767.33051,848.39539,106951,-94.0222,775.19946,859.49469,106959,-102.59883,767.10248,881.62451,105974,-121.67918,757.84772,870.52362,100019,-88.60275,786.08197,811.45038,105972,-93.2594,774.17169,832.52399
4987,0.088,0.35,0.475,0.0,100015,-79.09123,794.14752,720.00958,106888,-55.31501,792.46674,725.32446,106789,-60.27686,796.21863,749.55511,100017,-83.10477,797.71893,742.88879,105973,-115.57597,767.32562,848.39557,106951,-94.05233,775.21082,859.54742,106959,-102.58224,767.10596,881.65643,105974,-121.69399,757.85803,870.58026,100019,-88.60806,786.06793,811.48444,105972,-93.26114,774.16455,832.56
4988,0.088,0.35,0.475,0.0,100015,-79.08872,794.1532,720.04413,106888,-55.31828,792.46851,725.37817,106789,-60.28288,796.21448,749.59113,100017,-83.11006,797.70349,742.91656,105973,-115.57542,767.37433,848.47717,106951,-94.04069,775.21057,859.56885,106959,-102.60798,767.11597,881.67816,105974,-121.68848,757.8595,870.60425,100019,-88.62099,786.0838,811.50806,105972,-93.24004,774.16602,832.59521
4989,0.063,0.352,0.658,0.0,100015,-79.0825,794.17188,720.08136,106888,-55.29777,792.48438,725.41705,106789,-60.27092,796.19952,749.62115,100017,-83.10027,797.70154,742.94434,105973,-115.57637,767.4223,848.53906,106951,-93.98608,775.18958,859.58771,106959,-102.37153,766.87433,881.61316,105974,-121.69246,757.84515,870.62463,100019,-88.58214,786.07062,811.53448,105972,-93.2487,774.16345,832.61456
4990,0.063,0.35,0.472,0.0,100015,-79.04616,794.14545,720.07648,106888,-55.31334,792.62799,725.58582,106789,-60.22053,796.1972,749.64319,100017,-83.061,797.6817,742.95709,105973,-115.73129,767.48285,848.78735,106951,-94.19551,775.35742,859.72882,106959,-102.53695,767.08026,881.70612,105974,-121.64726,757.82764,870.61884,100019,-88.52214,786.03522,811.53546,105972,-93.21397,774.15387,832.63037
4991,0.094,0.353,0.475,0.0,100015,-79.01361,794.12,720.0694,106888,-55.28609,792.61694,725.59241,106789,-60.20343,796.16376,749.65405,100017,-83.05264,797.69073,742.94318,105973,-115.72046,767.42419,848.76831,106951,-94.15731,775.28143,859.74243,106959,-102.31869,766.80719,881.62823,105974,-121.64505,757.82086,870.63757,100019,-88.49463,786.0083,811.5575,105972,-93.19411,774.11731,832.64801
4992,0.094,0.353,0.475,0.0,100015,-79.00074,794.14142,720.08423,106888,-55.2762,792.63831,725.62,106789,-60.16769,796.18658,749.67395,100017,-83.03148,797.6994,742.96295,105973,-115.72332,767.41888,848.78046,106951,-94.06596,775.21741,859.75311,106959,-102.3084,766.72595,881.76654,105974,-121.6152,757.76752,870.63605,100019,-88.47234,785.99127,811.5686,105972,-93.17488,774.06012,832.6532
4993,0.063,0.35,0.707,0.0,100015,-78.9778,794.19397,720.12701,106888,-55.25183,792.67371,725.63013,106789,-60.13573,796.20544,749.68604,100017,-83.03412,797.73792,743.01263,105973,-115.70258,767.40509,848.78918,106951,-94.01199,775.15936,859.77197,106959,-102.30519,766.62103,881.73853,105974,-121.54498,757.62219,870.64905,100019,-88.45161,785.94904,811.56061,105972,-93.14548,774.02814,832.6698
4994,0.063,0.353,0.475,0.0,100015,-78.99155,794.24756,720.15082,106888,-55.23164,792.72858,725.6701,106789,-60.11012,796.21759,749.69159,100017,-83.02068,797.75677,743.02551,105973,-115.72884,767.27118,848.75043,106951,-93.99586,775.08508,859.76965,106959,-102.2858,766.49481,881.70734,105974,-121.47186,757.47675,870.63007,100019,-88.46915,785.95258,811.60504,105972,-93.13023,773.99829,832.68481
4995,0.063,0.35,0.472,0.0,100015,-79.0176,794.30743,720.17493,106888,-55.22404,792.78491,725.69104,106789,-60.07476,796.23846,749.72894,100017,-83.01067,797.78284,743.02893,105973,-115.69569,767.23303,848.74115,106951,-93.96712,774.97766,859.75702,106959,-102.26009,766.42542,881.67365,105974,-121.45917,757.40363,870.62628,100019,-88.40743,785.93213,811.61938,105972,-93.11834,773.94574,832.69507
4996,0.063,0.354,0.749,0.0,100015,-79.00147,794.33362,720.19958,106888,-55.21215,792.79272,725.70648,106789,-60.05752,796.26013,749.77625,100017,-83.00112,797.80536,743.06714,105973,-115.70798,767.03497,848.71588,106951,-93.93845,774.86688,859.79736,106959,-102.25352,766.25995,881.70874,105974,-121.42342,757.23682,870.67261,100019,-88.38638,785.89081,811.64709,105972,-93.11333,773.88434,832.73663
4997,0.063,0.354,0.749,0.0,100015,-79.00051,794.36292,720.22235,106888,-55.20609,792.79944,725.73889,106789,-60.03074,796.26068,749.8241,100017,-82.99461,797.80597,743.09729,105973,-115.42123,766.70392,848.40179,106951,-93.85048,774.80811,859.78412,106959,-101.85912,765.81555,881.43127,105974,-121.4011,757.2309,870.67267,100019,-88.37444,785.87292,811.63672,105972,-93.07575,773.84662,832.73486
4998,0.063,0.352,0.473,0.0,100015,-78.99885,794.38312,720.24725,106888,-55.2037,792.81342,725.75165,106789,-60.04135,796.2392,749.82788,100017,-83.01155,797.81128,743.11084,105973,-115.40067,766.70758,848.39996,106951,-93.26454,774.55945,859.75946,106959,-101.85426,765.80005,881.44073,105974,-121.39854,757.21246,870.68768,100019,-88.21087,785.83014,811.67633,105972,-93.0551,773.83795,832.75311
4999,0.063,0.354,0.476,0.0,100015,-78.99168,794.41864,720.25476,106888,-55.18604,792.81439,725.74347,106789,-60.01349,796.2735,749.82532,100017,-82.99866,797.80975,743.1048,105973,-115.82715,767.03668,848.58276,106951,-94.64619,776.1167,859.89886,106959,-101.77145,765.78802,881.45264,105974,-121.40247,757.19257,870.71704,100019,-88.18988,785.79346,811.67389,105972,-93.08098,773.81244,832.77002
5000,0.063,0.353,0.729,0.0,100015,-79.01475,794.42676,720.23737,106888,-55.18574,792.83685,725.75098,106789,-60.02087,796.25824,749.82172,100017,-83.00454,797.83649,743.1192,105973,-115.88815,767.19171,848.65051,106951,-94.65134,776.13184,859.8894,106959,-101.76569,765.81567,881.44489,105974,-121.39302,757.23981,870.68256,100019,-88.1793,785.80035,811.65436,105972,-93.05814,773.82782,832.74335
5001,0.063,0.353,0.729,0.0,100015,-79.01225,794.41516,720.22388,106888,-55.20566,792.84082,725.72003,106789,-60.03322,796.25018,749.7981,100017,-83.00727,797.84247,743.10779,105973,-116.07712,767.32275,848.86761,106951,-94.94053,776.10809,859.79156,106959,-102.20432,766.23962,881.69952,105974,-121.39143,757.25391,870.66687,100019,-88.33673,785.85645,811.64368,105972,-93.05332,773.83423,832.72784
5002,0.062,0.353,0.474,0.0,100015,-79.01957,794.41663,720.19037,106888,-55.2328,792.80377,725.69904,106789,-60.07476,796.23346,749.74512,100017,-83.02329,797.81769,743.05945,105973,-115.67511,767.0481,848.67004,106951,-93.87128,774.81067,859.72064,106959,-102.20935,766.29315,881.68231,105974,-121.39773,757.29993,870.64648,100019,-88.38541,785.87152,811.60602,105972,-93.07948,773.875,832.67969
5003,0.063,0.352,0.475,0.0,100015,-79.0377,794.38171,720.13733,106888,-55.25298,792.74707,725.62732,106789,-60.11976,796.20282,749.68988,100017,-83.01601,797.79852,743.005,105973,-115.7284,767.12567,848.6554,106951,-93.99534,774.93585,859.70459,106959,-102.27431,766.39661,881.63763,105974,-121.43442,757.36633,870.59094,100019,-88.42305,785.90601,811.57233,105972,-93.13125,773.93024,832.63361
5004,0.063,0.351,0.657,0.0,100015,-79.06528,794.33374,720.07123,106888,-55.27933,792.68164,725.55005,106789,-60.17535,796.16705,749.61176,100017,-83.04261,797.78894,742.92834,105973,-115.75471,767.15906,848.59949,106951,-94.14951,775.11414,859.67981,106959,-101.02456,764.93738,881.62378,105974,-121.19849,757.29291,870.33459,100019,-88.51849,785.95789,811.51288,105972,-93.18003,774.00739,832.54877
5005,0.063,0.351,0.657,0.0,100015,-79.10666,794.31519,719.98877,106888,-55.30453,792.61957,725.44501,106789,-60.74672,795.49243,749.42578,100017,-83.08331,797.75171,742.84033,105973,-115.75666,767.29486,848.57434,106951,-94.27919,775.26251,859.60754,106959,-102.39716,766.68469,881.6026,105974,-121.63223,757.7196,870.43298,100019,-88.61623,786.00452,811.43237,105972,-93.2395,774.06891,832.44702
5006,0.063,0.352,0.475,0.0,100015,-79.13715,794.28436,719.92133,106888,-55.34797,792.58075,725.35602,106789,-60.28064,796.14001,749.44604,100017,-83.07156,797.7135,742.72009,105973,-116.1069,767.67993,848.36047,106951,-95.33557,776.66498,859.30298,106959,-102.68659,767.12476,881.51318,105974,-121.77234,757.86896,870.38892,100019,-88.68034,786.12476,811.33405,105972,-93.32291,774.18445,832.34918
5007,0.063,0.35,0.472,0.0,100015,-79.12177,794.20825,719.82428,106888,-55.3264,792.29303,725.02618,106789,-60.30742,796.10571,749.34894,100017,-83.08499,797.66956,742.57715,105973,-116.14833,767.90985,848.23364,106951,-95.35593,776.78021,859.1886,106959,-101.61749,765.92065,881.44354,105974,-121.82275,758.03015,870.29919,100019,-88.69318,786.16144,811.24072,105972,-93.33455,774.2627,832.21173
5008,0.063,0.355,0.475,0.0,100015,-79.13557,794.16449,719.71887,106888,-55.32258,792.27582,724.92688,106789,-60.30415,796.10785,749.26697,100017,-83.12685,797.66229,742.49109,105973,-116.12942,767.92517,848.14215,106951,-95.37872,776.83325,859.15118,106959,-101.59649,765.95074,881.37482,105974,-121.80879,758.06116,870.26013,100019,-88.59351,786.19568,811.17523,105972,-93.31781,774.30811,832.14722
5009,0.063,0.35,0.472,0.0,100015,-79.0073,794.00128,719.42072,106888,-55.32253,792.25714,724.82477,106789,-60.27748,796.12811,749.18677,100017,-83.12778,797.64972,742.40668,105973,-116.11695,768.03345,848.11426,106951,-96.08421,776.98145,859.33618,106959,-101.51205,765.98193,881.31274,105974,-121.79658,758.10669,870.19745,100019,-88.57567,786.17419,811.09387,105972,-93.26861,774.32825,832.08258
5010,0.063,0.35,0.472,0.0,100015,-79.02016,793.93866,719.25665,106888,-55.31117,792.27679,724.73688,106789,-60.44907,795.90485,748.98694,100017,-83.1121,797.65088,742.30334,105973,-116.0728,768.06104,848.0733,106951,-95.43294,777.13025,859.15247,106959,-101.40463,765.98975,881.22925,105974,-121.70639,758.15649,870.11414,100019,-88.47343,786.1839,810.96722,105972,-93.17886,774.3457,831.98468
5011,0.063,0.355,0.476,0.0,100015,-79.12101,794.06079,719.30194,106888,-55.30395,792.31079,724.64594,106789,-60.69352,795.58527,748.87872,100017,-83.11433,797.69824,742.1922,105973,-116.00901,768.0415,848.02209,106951,-95.9279,777.92395,859.29559,106959,-101.93871,767.42999,881.02844,105974,-121.67934,758.22198,870.18604,100019,-88.41924,786.20996,810.82825,105972,-93.0877,774.33813,831.84045
5012,0.063,0.369,0.472,0.0,100015,-78.95686,794.07367,719.03955,106888,-55.28732,792.35602,724.52905,106789,-60.68038,795.64819,748.75806,100017,-83.15337,797.77374,742.02014,105973,-115.97682,768.09985,847.97351,106951,-95.14908,777.04889,858.75977,106959,-101.75937,767.21912,880.95892,105974,-121.87463,758.44202,870.10052,100019,-88.30799,786.24438,810.66937,105972,-92.98762,774.32391,831.66779
5013,0.063,0.355,0.475,0.0,100015,-79.04832,794.09259,718.90253,106888,-55.30811,792.38556,724.36066,106789,-60.70815,795.70618,748.56866,100017,-83.18274,797.82288,741.83203,105973,-115.89023,768.01569,847.83386,106951,-94.56263,776.89337,858.36841,106959,-100.88359,765.99396,880.99487,105974,-121.80609,758.37329,869.92224,100019,-88.23283,786.26141,810.5163,105972,-92.90887,774.31049,831.44824
