display_idx,frame_idx,tip_lt_z,tip_lt_residual_z,tip_lt_down_score,tip_rt_z,tip_rt_residual_z,tip_rt_down_score,tip_rb_z,tip_rb_residual_z,tip_rb_down_score,tip_lb_z,tip_lb_residual_z,tip_lb_down_score,consensus_down,consensus_down_smooth,active_points,is_click
5409,5409,767.54785,-0.4909285490195998,2.5227560553970805,775.21808,-0.7345098431371753,2.5489360241423737,766.87329,0.5247085490195786,0.0,758.20892,0.010854509803948531,0.0,5.071692079539455,4.774076312616622,2,0
5410,5410,767.60406,-0.37774137254905327,1.941116149947277,775.24976,-0.5698154117644663,1.977404446963575,766.93811,0.555406862745258,0.0,758.23663,0.019835215686271113,0.0,3.9185205969108523,3.906670829454675,2,0
5411,5411,767.6333,-0.26005749019600444,1.3363688248595713,775.26697,-0.40153568627442837,1.3934309870541473,767.19073,0.6421157254901573,0.0,758.26007,0.06036905882353949,0.0,2.7297998119137183,2.6842672364847644,2,0
5412,5412,768.08191,-0.11559011764711613,0.5939880046101803,775.94159,-0.23355443137234033,0.8104932960195421,767.25702,0.48053894117663276,0.0,758.29913,0.06120023529410901,0.0,1.4044813006297225,1.4000676272975563,2,0
5413,5413,768.12952,0.09717243137265541,0.0,776.0033,-0.01899623529402561,0.06592176934922823,767.41071,0.33747698039212537,0.0,758.39526,0.0950130980393169,0.0,0.06592176934922823,0.4901343566596502,0,0
5414,5414,768.22748,0.30610713725491223,0.0,775.9856,0.2520854901961229,0.0,765.98566,0.09143815686286416,0.0,758.20337,0.11510090196077272,0.0,0.0,0.15514442818740173,0,0
5415,5415,768.62476,0.4302978823529884,0.0,776.2901,0.39465239215678594,0.0,766.14191,-0.15561015686250812,0.399511515212977,758.36951,0.14030282352939594,0.0,0.399511515212977,0.4651355078000176,1,0
5416,5416,768.63605,0.5488255686275352,0.0,776.57166,0.5281301176470379,0.0,766.09723,-0.3879021568626513,0.995895008187076,758.36456,0.16619509803922483,0.0,0.995895008187076,0.7545402123953613,1,0
5417,5417,768.66455,0.6475936078433051,0.0,776.60425,0.651826588235167,0.0,766.15985,-0.3381703137254135,0.8682141137860309,758.43457,0.23095784313727563,0.0,0.8682141137860309,0.896699995631262,1,0
5418,5418,768.68823,0.6591460784314904,0.0,776.64807,0.696358117647037,0.0,766.2439,-0.32172431372543997,0.8259908649206795,758.49719,0.2574044705883125,0.0,0.8259908649206795,0.821385240880601,1,0
5419,5419,768.68933,0.6659899999999652,0.0,776.646,0.683964666666725,0.0,766.23688,-0.2998966274508348,0.7699507439350932,758.50317,0.27845121568645936,0.0,0.7699507439350932,0.7559419050906666,1,0
5420,5420,768.67749,0.6640556470589445,0.0,776.65564,0.6622099607843666,0.0,766.23059,-0.2616995686272503,0.6718841064162273,758.48065,0.27815439215692095,0.0,0.6718841064162273,0.6832251111990052,1,0
5421,5421,768.6651,0.6549209803922622,0.0,776.65723,0.6540947843137701,0.0,766.22064,-0.23675450980385904,0.6078404832456951,758.44818,0.2556196862745992,0.0,0.6078404832456951,0.6080895030176345,1,0
5422,5422,768.65674,0.6391546666668546,0.0,776.646,0.652962627450961,0.0,766.20325,-0.21210043137250523,0.5445439193909815,758.38953,0.22935250980401634,0.0,0.5445439193909815,0.5675729457274981,1,0
5423,5423,768.62354,0.5658382745098152,0.0,776.6283,0.5747836862745999,0.0,766.22119,-0.2143558431372412,0.550334434545818,758.34534,0.19733262745103275,0.0,0.550334434545818,0.5649212543219844,1,0
5424,5424,768.59302,0.48688568627471795,0.0,776.6134,0.4889512941177827,0.0,766.22412,-0.23365599999988262,0.5998854090291538,758.34149,0.1658084313726249,0.0,0.5998854090291538,0.6103807198449622,1,0
5425,5425,768.29456,0.4034711372551101,0.0,776.24066,0.3890542352942248,0.0,766.20856,-0.2652199607844068,0.680922315959915,758.32678,0.13784674509815886,0.0,0.680922315959915,0.6613140896694985,1,0
5426,5426,768.25214,0.30343160784320844,0.0,776.18982,0.2747839607843616,0.0,766.17645,-0.27387164705874056,0.7031345440194267,758.31006,0.11503015686287199,0.0,0.7031345440194267,0.7158412980776738,1,0
5427,5427,768.22083,0.19843705882362883,0.0,776.11395,0.14665250980397104,0.0,766.08484,-0.29737121568632574,0.7634670342536799,758.2807,0.07808007843152609,0.0,0.7634670342536799,0.7763448803328341,1,0
5428,5428,768.13306,0.13080823529412555,0.0,776.06903,0.09743772549018104,0.0,766.02991,-0.3359185882353586,0.8624330627253962,758.21716,0.026973137255026813,0.0,0.8624330627253962,0.9410790580996518,1,0
5429,5429,768.11316,0.06037556862759175,0.0,776.04498,0.05990098039228542,0.0,765.97083,-0.3760357647057617,0.9654293855934357,758.18597,-0.050953176470443395,0.23190769172644363,1.1973370773198793,1.2373109409181184,1,0
5430,5430,768.03131,-0.019748549019595885,0.10148273455268651,776.08344,0.03158549019610746,0.0,765.93488,-0.40565196078421195,1.0414656264706983,758.10956,-0.11188109803936186,0.5092143216856949,1.6521626827090796,1.2675978595578412,2,0
5431,5431,767.98621,-0.08256572549009888,0.424284112961791,776.0874,-0.008442235294069178,0.02929670428027243,765.89917,-0.10285796078426301,0.2640762055200948,758.04065,-0.05177250980398185,0.23563679588240638,0.9532938186445646,1.1850340454982409,1,0
5432,5432,767.89563,-0.14240282352943723,0.7317716317007,776.05255,-0.06278329411759387,0.21787400344037877,765.84991,0.16221180392153656,0.0,758.01428,0.016185215686277843,0.0,0.9496456351410788,1.1157876290971325,1,0
5433,5433,767.89288,-0.19256031372549387,0.9895181252959825,775.95221,-0.13108701960766211,0.45490530820977154,767.45648,0.7200771372548616,0.0,758.53955,0.16883984313722067,0.0,1.444423433505754,1.3934682286704319,2,0
5434,5434,767.9057,-0.2141935686273655,1.100685880584678,775.85706,-0.1975790980390002,0.6856497367797851,767.36902,0.9855658823529438,0.0,758.56299,0.21502372549014126,0.0,1.7863356173644631,1.9381918522751809,2,0
5435,5435,767.83655,-0.26469909803904557,1.3602208585540778,775.82849,-0.35259537254898987,1.2235956474012484,768.79034,0.8097147058823566,0.0,758.90259,0.1917176862746146,0.0,2.583816505955326,2.4618655047701763,2,0
5436,5436,767.93848,-0.3130062352939831,1.6084588623779827,775.84137,-0.40544160784315864,1.4069855286127577,767.26935,0.31318223529422085,0.0,758.30469,0.012264901960634234,0.0,3.0154443909907407,3.16301194198667,2,0
5437,5437,767.70862,-0.3521425098039117,1.8095701517963194,775.36725,-0.47456399999998666,1.6468578149948079,765.00916,0.28057666666677505,0.0,757.94604,-0.09521203921565302,0.4333469622228162,3.8897749290139436,3.9668996830072385,3,0
5438,5438,767.71381,-0.3661526274510152,1.8815645575028914,775.77612,-0.5260439607843637,1.82550637606008,765.01385,-0.03674745098044241,0.09434493298777924,757.70319,-0.26235156862753684,1.1940638624662823,4.995479729017033,5.149614275718163,3,0
5439,5439,767.72955,-0.397201058823498,2.0411144928487466,775.60175,-0.5301617254899611,1.8397960671991533,767.22845,-0.34492619607840425,0.8855590792424229,758.09357,-0.3948506274509782,1.7971185298331893,6.563588169123512,5.691072533794129,4,0
5440,5440,767.76392,-0.3823962745098015,1.9650364987072115,775.60065,-0.2960025098037704,1.027204015745885,767.22699,-0.19273905882346298,0.49483578054175925,758.13141,-0.4453747450980927,2.0270734082469875,5.514149703241843,5.301517100633494,4,0
5441,5441,767.78143,-0.3115154509803233,1.6007981036747319,775.84784,0.07100580392159372,0.0,765.73712,-0.06275705882364946,0.16112166561916036,757.73163,-0.45368435294108167,2.0648936602412347,3.826813429535127,4.653817388528603,2,0
5442,5442,767.77374,-0.24288188235300368,1.2481077759195842,776.48975,0.47734619607854256,0.0,765.76678,-0.3703009411764242,0.9507058734276519,757.75549,-0.532073999999966,2.4216753834616056,4.620489032808841,4.602069388542786,3,0
5443,5443,768.01862,-0.17145474509788983,0.8810620145967429,777.53339,0.841247294117693,0.0,765.79681,-0.6834810196077115,1.7547603785532622,757.75104,-0.5982972941176286,2.7230833101343834,5.358905703284389,5.060806559885361,3,0
5444,5444,768.01331,-0.14888580392153017,0.7650860072321993,777.5274,0.8836111764707084,0.0,765.82776,-0.7043088627450516,1.808233515128589,757.74841,-0.5777809411765702,2.629705421202065,5.203024943562854,5.194206514407901,3,0
5445,5445,768.06409,-0.12319631372542972,0.6330742978262162,777.53748,0.6825464705883633,0.0,765.78772,-0.7440472549020569,1.910257352022476,757.82892,-0.5443080392157071,2.47735724652777,5.020688896376462,5.060250415916724,3,0
5446,5446,767.83081,-0.15062682352947832,0.7740326610116292,776.17413,0.27626407843149536,0.0,765.74927,-0.7533999215686435,1.9342692681247866,757.8526,-0.49407682352943993,2.248735478674442,4.957037407810858,4.75667471488358,3,0
5447,5447,767.83551,-0.18324305882367753,0.9416391390969198,775.60065,-0.1647561568627225,0.5717457803328795,765.68494,-0.45076235294129674,1.1572814670681233,757.93298,-0.35629380392174426,1.6216314539655,4.292297840463422,4.639607408693617,4,0
5448,5448,767.81549,-0.23508294117652895,1.2080310150183726,775.61743,-0.6013799215686504,2.0869413263886942,765.72498,-0.1470821176469599,0.3776167370217969,757.95575,-0.21903160784302145,0.9968978993777086,4.669486977806573,4.567866520777875,4,0
5449,5449,767.78552,-0.18980054901953736,0.9753364014232789,775.43799,-0.678927215686258,2.356050165974686,767.32019,-0.2294878823529416,0.5891842373942798,758.39618,-0.18043811764698603,0.8212439392713855,4.74181474406363,4.485487167448652,4,0
5450,5450,767.73987,-0.15394733333334898,0.7910959103000417,775.47302,-0.6398618431371688,2.2204833845118,767.28583,-0.27413254901955497,0.7038043803578032,758.47998,-0.07245615686269957,0.3297761053061105,4.045159780475756,3.9362383785364408,3,0
5451,5451,767.99347,-0.0726706274508615,0.37343573890188836,775.90662,-0.5888548627449381,2.043476185739381,765.31415,-0.23558141176465597,0.6048286864286692,758.00684,0.04121325490200434,0.0,3.021740611069938,3.3919065515708366,3,0
5452,5452,767.95258,0.03666490196076211,0.0,775.91797,-0.5174875294118237,1.795813382334609,765.43835,-0.5114171764705588,1.3130058808322072,758.42773,0.08611400000006597,0.0,3.108819263166816,3.2536985497109616,2,0
5453,5453,768.1839,0.14920678431371925,0.0,776.02771,-0.4619853725490657,1.6032067775805539,765.89447,-0.7896467843136179,2.0273289973155775,758.4729,0.10455360784317236,0.0,3.6305357748961313,3.3928153164979635,2,0
5454,5454,768.29633,0.20787741176479813,0.0,775.95441,-0.4919834509804559,1.7073077416224187,765.92017,-0.6745313725490405,1.731783169808526,758.56787,0.18214741176473126,0.0,3.4390909114309447,3.1748690506906763,2,0
5455,5455,768.2688,0.31240882352949484,0.0,775.91742,-0.515123333333463,1.787609020461756,765.88208,-0.25994188235279125,0.667371445283197,758.52393,0.21145203921560096,0.0,2.454980465744953,2.599831618165972,2,0
5456,5456,768.26123,0.30149454901959416,0.0,775.93481,-0.5490731372548225,1.905423477322019,765.88263,0.05852690196081767,0.0,758.35291,0.2182129019607828,0.0,1.905423477322019,2.1011458311191493,1,0
5457,5457,768.45129,0.27953690196090974,0.0,775.9743,-0.5599109803920328,1.9430335502904765,767.50867,0.32745450980382884,0.0,758.53406,0.21036756862747552,0.0,1.9430335502904765,1.9199464693567105,1,0
5458,5458,768.11176,0.26949349019605506,0.0,776.02686,-0.5507902745097226,1.9113823804576362,767.48901,0.6024102745097935,0.0,758.47192,0.2507495294117916,0.0,1.9113823804576362,1.9143737851238147,1,0
5459,5459,768.17303,0.26568929411780573,0.0,776.06781,-0.5442556078429561,1.888705424623332,767.26996,0.9249909019607685,0.0,758.50171,0.3664959607843912,0.0,1.888705424623332,1.8915475856686728,1,0
5460,5460,768.21613,0.1419101960784701,0.0,776.13385,-0.540177960784149,1.8745549519250504,767.26605,0.9343847450979865,0.0,758.70148,0.4644320392156942,0.0,1.8745549519250504,1.8752193355346356,1,0
5461,5461,768.24121,0.12841505882363435,0.0,776.1488,-0.5366746666666131,1.862397630055525,767.34644,0.9902395294118378,0.0,758.85785,0.5808549411765398,0.0,1.862397630055525,1.8637594213948327,1,0
5462,5462,767.83252,0.11563623529423239,0.0,776.18805,-0.5343486274509814,1.8543256822039231,767.4198,1.060643921568726,0.0,758.95331,0.7489003921568838,0.0,1.8543256822039231,2.061983937096162,1,0
5463,5463,768.0556,0.09514066666667986,0.0,776.2431,-0.7115410588235136,2.4692284990290383,767.49438,0.778105647058851,0.0,758.95721,0.775801803921695,0.0,2.4692284990290383,2.462715080992202,1,0
5464,5464,768.11108,0.06568945098047152,0.0,776.2793,-0.8831027058822656,3.064591061743645,767.49908,0.7891010588236895,0.0,759.3075,0.8549828627451461,0.0,3.064591061743645,3.079657636244175,1,0
5465,5465,768.13666,0.09938227450993509,0.0,775.49298,-1.067689254901893,3.7051533479598437,765.95184,0.8271754901960549,0.0,758.83649,0.8334469411764758,0.0,3.7051533479598437,3.183683071219235,1,0
5466,5466,768.1189,0.09947403921569276,0.0,775.49683,-0.8014699999998811,2.7813048039542188,767.49902,0.8414405882354004,0.0,759.28137,0.7880912549020422,0.0,2.7813048039542188,2.780672627934694,1,0
5467,5467,768.03009,0.07973329411765917,0.0,775.48993,-0.5347042352939297,1.85555973189002,767.49493,0.8212438039217886,0.0,758.8418,0.655621058823499,0.0,1.85555973189002,1.6556668176656903,1,0
5468,5468,768.0835,0.048373921568668266,0.0,777.80096,-0.09513305882342138,0.3301359171528322,767.45148,1.11080509803935,0.0,758.72656,0.6018891372549433,0.0,0.3301359171528322,0.7285652163476174,0,0
5469,5469,768.04089,0.024113411764687953,0.0,777.81567,0.3645407450981111,0.0,767.43005,0.8008189803921368,0.0,758.68475,0.33951298039232825,0.0,0.0,0.11004530571761073,0,0
5470,5470,768.00922,0.009729215686320458,0.0,777.83148,0.8262676078431923,0.0,767.42877,0.4989941960783426,0.0,758.60645,0.16876396078441758,0.0,0.0,0.0283733893664937,0,0
5471,5471,768.00452,-0.016564392156737995,0.0851201680994811,777.83325,0.8295380392157767,0.0,765.97491,0.20268125490190414,0.0,758.0069,0.023154588235456686,0.0,0.0851201680994811,0.3646155671229508,0,0
5472,5472,768.00507,-0.0353578039215563,0.18169469697124419,777.83728,0.8031727058825027,0.0,766.00891,-0.09250968627452494,0.23750817864715634,758.0285,-0.12952611764694666,0.5895236576509708,1.0087265332693713,1.2039818243432547,1,0
5473,5473,767.99353,-0.04987231372558654,0.2562810447653622,777.85632,0.7632064313725095,0.0,765.99628,-0.3882690588236528,0.9968369875625215,758.02997,-0.2779329411763456,1.2649807393330281,2.518098771660912,2.1255695545352906,2,0
5474,5474,767.97327,-0.07382305882367746,0.37935778851584334,777.85461,0.7164437254901941,0.0,765.98566,-0.39573635294118503,1.0160084224327541,757.95032,-0.31957658823512247,1.4545171477269916,2.849883358675589,2.8416010038466326,3,0
5475,5475,767.95862,-0.10275631372542193,0.5280383738097514,777.85773,0.6640207450982416,0.0,765.98578,-0.3804223921567882,0.976691556488764,757.88086,-0.3629861568626893,1.6520909509048816,3.156820881203397,3.1483224281693447,3,0
5476,5476,767.90723,-0.1316743529411042,0.6766407695906904,777.82416,0.6084603529413926,0.0,765.97125,-0.3643405490195164,0.9354032392687919,757.80457,-0.401244392156741,1.8262190357695673,3.43826304462905,3.4471002356167775,3,0
5477,5477,767.88629,-0.15309439215673137,0.7867128640858692,777.81757,0.5758788235295924,0.0,765.96387,-0.3844038431371928,0.9869134825249486,757.77136,-0.43340411764700093,1.9725904344070693,3.7462167810178872,3.715338768863818,3,0
5478,5478,767.87628,-0.17305603921556667,0.8892906548742504,777.81622,0.5253798039217372,0.0,765.9563,-0.40488188235292455,1.0394885370112468,757.78857,-0.4466235686273876,2.0327572890590195,3.961536480944517,3.9131769466396484,3,0
5479,5479,767.87201,-0.18209101960781027,0.9357191046770678,777.88647,0.4847450980392978,0.0,765.95752,-0.410817450980403,1.0547274395599393,757.78979,-0.4485073333332821,2.0413310337195343,4.031777577956541,4.005725379152266,3,0
5480,5480,767.8689,-0.1857945490195334,0.9547505936145602,777.79968,0.44236839215682267,0.0,765.94403,-0.4157211764705835,1.067317201309884,757.776,-0.4398205882351931,2.001794283631296,4.023862078555741,4.02206029062698,3,0
5481,5481,767.85211,-0.1838599215686827,0.9448090387257322,777.80621,0.39907235294117527,0.0,765.95728,-0.42133917647061025,1.0817407822491432,757.75476,-0.4359090588234267,1.9839913943937815,4.010541215368657,4.0052062953191365,3,0
5482,5482,767.84839,-0.17829274509779225,0.9162007449496814,777.79681,0.34346262745111744,0.0,765.95172,-0.4290732549019367,1.1015971557351318,757.76593,-0.43138874509804737,1.9634176913481989,3.981215592033012,3.902256168331225,3,0
5483,5483,767.87061,-0.1640132156862819,0.8428219011993047,777.79498,0.3113154509804872,0.0,765.94366,-0.39292901960777726,1.0088009109415306,757.76581,-0.40941109803918607,1.863388885451171,3.7150116975920064,3.679719987691551,3,0
5484,5484,767.88269,-0.1441188627449037,0.7405899176422334,777.80164,0.28431058823537114,0.0,765.93573,-0.35724062745089213,0.9171749919553429,757.78687,-0.37025356862739045,1.6851677638520601,3.3429326734496363,3.3275202352406357,3,0
5485,5485,767.90698,-0.12090937254879464,0.6213222929505275,777.82935,0.2645822745098485,0.0,765.98346,-0.3211573725488961,0.8245353074362295,757.8446,-0.32490278431362185,1.4787587342935078,2.9246163346802647,2.9284617452750252,3,0
5486,5486,767.95197,-0.10385450980379574,0.5336817221386754,777.85547,0.24432270588238225,0.0,765.99652,-0.2832643921566387,0.7272493569707825,757.91498,-0.2761586274509682,1.2569051485857172,2.517836227695175,2.501639926547717,3,0
5487,5487,767.95831,-0.08363737254899206,0.42979103268049595,777.87994,0.22492380392168343,0.0,766.01575,-0.2427674509802955,0.6232780310813879,757.95343,-0.22177807843127084,1.0093981535058285,2.062467217267712,2.0587537047060236,3,0
5488,5488,767.9433,-0.06466482352948333,0.3322959633453192,777.86719,0.20483552941186645,0.0,766.01367,-0.2015340392155167,0.5174159000760027,757.95117,-0.1639600392156808,0.7462458057338625,1.5959576691551844,1.6067176287909852,2,0
5489,5489,767.96826,-0.04698776470604571,0.24145808627034543,777.87567,0.18469639215697953,0.0,766.0094,-0.1592098431372051,0.4087533034541277,757.98486,-0.11238694117628256,0.5115166102255859,1.1617279999500592,1.1433756240018735,2,0
5490,5490,768.02643,-0.0241849803921923,0.12428041892431665,777.89484,0.16043901960790663,0.0,766.05298,-0.12074749019586761,0.31000555322965456,758.0545,-0.052325843137168704,0.2381552307464055,0.6724412029003768,0.7066684578556899,0,0
5491,5491,768.04382,0.0029184705882698836,0.0,777.91364,0.12546756862752773,0.0,766.06189,-0.1113334901961025,0.28583617071663375,758.09192,0.0022219607842544065,0.0,0.28583617071663375,0.38049641363186704,0,0
5492,5492,768.07227,0.028084235294159043,0.0,777.91376,0.08857674509806657,0.0,766.06305,-0.0713612156863519,0.18321186727859065,758.13556,0.055955372549078675,0.0,0.18321186727859065,0.19002849827297252,0,0
5493,5493,768.07318,0.12051117647069987,0.0,777.92432,0.04819305882358549,0.0,766.06384,-0.03935419607853419,0.10103745682369321,758.14941,0.09321399999998903,0.0,0.10103745682369321,0.1042973337154137,0,0
5494,5494,768.08923,0.20923078431383146,0.0,777.92151,0.05212294117654892,0.0,766.06018,-0.01115635294115691,0.02864267704395726,758.13263,0.11778050980399257,0.0,0.02864267704395726,0.04322671128921682,0,0
5495,5495,768.4917,0.21409188235304555,0.0,777.9223,0.05262427450975338,0.0,766.06342,0.019258274509752482,0.0,758.16095,0.13260686274509226,0.0,0.0,0.009547559014652419,0,0
5496,5496,768.48737,0.2100834509805054,0.0,777.93536,0.04919921568625796,0.0,766.05664,0.04522505882357564,0.0,758.14978,0.13339490196074166,0.0,0.0,0.0,0,0
5497,5497,768.09955,0.1998090980392817,0.0,777.91595,0.04716627451000477,0.0,766.07123,0.04721525490197109,0.0,758.14813,0.10911423529410058,0.0,0.0,0.0,0,0
5498,5498,768.05963,0.11013776470599623,0.0,777.90668,0.04531419607837961,0.0,766.05017,0.05137917647050472,0.0,758.10071,0.07453733333341006,0.0,0.0,0.0,0,0
5499,5499,768.04462,0.015024705882410672,0.0,777.90961,0.039161921568734215,0.0,766.06848,0.05241552941186001,0.0,758.01581,0.03872396078440943,0.0,0.0,0.0,0,0
5500,5500,768.04956,0.004055647058748946,0.0,777.91052,0.03605917647075785,0.0,766.07977,0.04907854901966857,0.0,757.98724,0.009673568627590612,0.0,0.0,0.01005499844784266,0,0
5501,5501,768.01874,0.008100156862610675,0.0,777.89758,0.08132890196077369,0.0,766.05786,0.05146172549018502,0.0,757.96887,-0.00662764705873542,0.03016499534352798,0.03016499534352798,0.012869124814431518,0,0
5502,5502,768.05304,0.012873843137299446,0.0,777.89325,0.08327411764707904,0.0,766.05035,0.04970529411764346,0.0,758.00958,-0.0018549019607689843,0.008442379099766577,0.008442379099766577,0.015225018595658238,0,0
5503,5503,768.05548,0.019648039215780955,0.0,777.90131,0.0826431372549905,0.0,766.05688,0.015527686274481312,0.0,758.03235,-0.0015528627449157284,0.007067681343680163,0.007067681343680163,0.01757412456902223,0,0
5504,5504,768.08246,0.035550039215877405,0.0,777.91699,0.08571486274502149,0.0,766.05469,-0.014494235294023383,0.03721231326361994,758.06091,0.008868000000120446,0.0,0.03721231326361994,0.04873616193008254,0,0
5505,5505,768.09863,0.039577490196165854,0.0,777.90387,0.09068443137266513,0.0,766.04633,-0.03970125490195642,0.10192849118294751,758.06946,0.01193568627456898,0.0,0.10192849118294751,0.10069191671923372,0,0
5506,5506,768.1123,0.05516129411773818,0.0,777.90887,0.1388488627451352,0.0,766.03967,-0.06346333333340226,0.16293494571113376,758.09229,0.014363411764861667,0.0,0.16293494571113376,0.16223356239344613,0,0
5507,5507,768.08624,0.06560819607852864,0.0,777.90564,0.18251286274517042,0.0,766.05481,-0.08640584313718591,0.22183725028625717,758.09259,0.009956235294225735,0.0,0.22183725028625717,0.21798791473215584,0,0
5508,5508,768.11145,0.07163349019629095,0.0,777.91644,0.23242133333337733,0.0,766.0675,-0.10485039215700453,0.2691915481990766,758.11292,0.0014535294119468745,0.0,0.2691915481990766,0.2910566511838183,0,0
5509,5509,768.11572,0.06368180392178147,0.0,777.90656,0.23350117647066782,0.0,766.06915,-0.12905650980394512,0.33133802329772616,758.10913,-0.011162117646790648,0.05080313176839505,0.38214115506612123,0.3896427698383097,0,0
5510,5510,768.11053,0.06029870588247377,0.0,777.92188,0.23334376470597817,0.0,766.08282,-0.15928250980402936,0.40893986691986656,758.10132,-0.023873098039075558,0.10865573932986484,0.5175956062497314,0.510444105756587,1,0
5511,5511,768.08777,0.05970541176475308,0.0,777.90363,0.2740592941177056,0.0,766.04761,-0.19240349019605674,0.49397424596396516,758.1062,-0.03023721568615656,0.1376213099899434,0.6315955559539086,0.6360986721863682,1,0
5512,5512,768.08295,0.060436470588228985,0.0,777.89325,0.31437721568636334,0.0,766.03253,-0.2304922352941503,0.5917628002171772,758.10394,-0.03676725490197441,0.16734205413828748,0.7591048543554647,0.7619504802322344,1,0
5513,5513,768.08331,0.06649803921573039,0.0,777.88055,0.35171764705887654,0.0,766.026,-0.2665818823530799,0.6844188958777836,758.14557,-0.04630062745104624,0.21073213450954664,0.8951510303873302,0.9056632998777316,1,0
5514,5514,768.09094,0.07047152941186141,0.0,777.86353,0.3923508627450474,0.0,766.00262,-0.30313188235300004,0.7782568957578581,758.13177,-0.06250337254903116,0.28447711913254226,1.0627340148904003,1.066639996829252,1,0
5515,5515,768.11053,0.0737477647058995,0.0,777.86139,0.4326572549019829,0.0,766.01996,-0.33778988235303586,0.8672373991738386,758.10211,-0.08234796078431827,0.37479754603618665,1.2420349452100252,1.2567195529672817,2,0
5516,5516,768.07916,0.07708486274509596,0.0,777.85925,0.47264701960784805,0.0,765.98346,-0.3713539607842904,0.953409382424557,758.0766,-0.11248882352947476,0.5119803163768631,1.4653896988014201,1.4465628259799383,2,0
5517,5517,768.06934,0.08375180392170023,0.0,777.84583,0.5149983921569401,0.0,765.97839,-0.4020597647058821,1.0322430684633588,758.04822,-0.13183247058805136,0.6000207654650116,1.6322638339283704,1.626443702177937,2,0
5518,5518,768.06207,0.08500160784319633,0.0,777.82959,0.555872313725672,0.0,765.96906,-0.435791019607791,1.118844258434549,758.0274,-0.14563321568630272,0.662833315369472,1.781677573804021,1.7640407393482938,2,0
5519,5519,768.08301,0.0934356470588682,0.0,777.82208,0.6004194901961455,0.0,765.95984,-0.46183505882345344,1.185709389728703,758.06384,-0.1521450980391137,0.6924714205837869,1.87818081031249,1.8743802803259335,2,0
5520,5520,768.07123,0.10360760784305967,0.0,777.81244,0.64544760784338,0.0,765.96234,-0.4882918039214701,1.2536340967968362,758.05682,-0.15591909803913495,0.7096483600644534,1.9632824568612897,1.9639252860982435,2,0
5521,5521,768.07544,0.12201784313731423,0.0,777.82623,0.6930481568629148,0.0,765.96503,-0.5114817647057635,1.3131717038365136,758.06952,-0.16195956862736693,0.7371408872844382,2.0503125911209517,2.0631178533426695,2,0
5522,5522,768.07349,0.13554533333319796,0.0,777.81555,0.7368224705883222,0.0,765.95807,-0.5342220392155923,1.371554792119163,758.05365,-0.17669415686282264,0.8042037199266051,2.175758512045768,2.1735112038427715,2,0
5523,5523,768.06848,0.14299105882355434,0.0,777.81158,0.7819831372551107,0.0,765.96332,-0.5599270196076986,1.43754942815082,758.02008,-0.18827509803907105,0.8569130802107751,2.2944625083615953,2.3023286134008405,2,0
5524,5524,768.06427,0.07923098039213983,0.0,777.78473,0.3674116470589297,0.0,765.95587,-0.5881052549018477,1.5098938670060553,758.01117,-0.20364576470581142,0.9268709527891033,2.4367648197951586,2.429565409879327,2,0
5525,5525,768.05829,0.08398705882359536,0.0,777.78131,0.4168139215687461,0.0,765.94287,-0.6163534901959338,1.5824180229607627,758.01868,-0.2142315294117907,0.9750508785204646,2.5574689014812275,2.1212756674545754,2,0
5526,5526,767.71002,0.08876937254922268,0.0,775.4942,0.46505231372555045,0.0,765.93268,-0.3547824313725414,0.9108638509620193,758.01495,-0.10078890196075463,0.4587294301253214,1.3695932810873406,1.3930335549713926,2,0
5527,5527,768.04974,0.09042239215705195,0.0,777.80023,0.5217458039217036,0.0,765.92017,-0.09816925490190442,0.25203848234560966,758.02118,7.568627461296273e-05,0.0,0.25203848234560966,0.5405439211443167,0,0
5528,5528,768.04132,0.09008752941190323,0.0,777.78192,0.5696589019609064,0.0,767.36584,0.1602776078432271,0.0,758.5946,0.09501650980394061,0.0,0.0,0.08401282744853655,0,0
5529,5529,768.01959,0.08535831372557823,0.0,777.77472,0.6233766274510799,0.0,767.30188,0.4155991372549579,0.0,758.51599,0.1888035686274634,0.0,0.0,0.0,0,0
5530,5530,768.00525,0.014332549019854923,0.0,777.7594,0.21206086274514746,0.0,767.28857,0.6766778431373268,0.0,758.48004,0.28154745098049716,0.0,0.0,0.3199535517275287,0,0
5531,5531,767.64502,-0.05030799999985902,0.25851992492189274,775.49762,-0.20210066666652438,0.7013407302606933,767.26422,0.6475311764705793,0.0,758.474,0.27100976470592286,0.0,0.9598606551825861,0.575081804924105,1,0
5532,5532,767.65857,-0.03783388235285656,0.19441862974858093,775.47296,-0.16453149019594093,0.5709661298411479,767.27484,0.6297959999999421,0.0,758.47137,0.28177329411778373,0.0,0.7653847595897288,0.7636319755858793,1,0
5533,5533,767.66248,-0.025995372548891282,0.13358356046105666,775.43518,-0.12450584313728541,0.4320669515242663,767.26459,0.6134090588236631,0.0,758.52454,0.29999274509816587,0.0,0.5656505119853229,0.5786794398561143,1,0
5534,5534,768.02594,-0.017120901960765877,0.08797992942483668,777.68646,-0.09135443137256516,0.31702311856845444,767.25916,0.6018955686275831,0.0,758.55109,0.3095725490197765,0.0,0.4050030479932911,0.40778197623092194,0,0
