1.00000000,-139.47816467,886.19958496,747.25213623,0.65567952,-0.56733018,-0.49821770,-0.57764989,0.04799771,-0.81487226,2.00000000,-253.58460999,916.94769287,812.68365479,0.74545443,0.19532758,-0.63729489,-0.47362518,-0.51753283,-0.71262836,0.14399999,0.28299999,0.42199999,0.00000000
1.00000000,-139.46054077,886.28747559,747.20520020,0.65860444,-0.56668502,-0.49508423,-0.57544440,0.04465586,-0.81662095,2.00000000,-252.94644165,914.86926270,813.50378418,0.73352677,0.22210445,-0.64234579,-0.47415441,-0.50989139,-0.71776617,0.14300001,0.27500001,0.41700000,0.00000000
1.00000000,-139.58392334,886.25494385,747.04736328,0.67358655,-0.55797666,-0.48470944,-0.57104844,0.02346468,-0.82058096,2.00000000,-252.28318787,913.10083008,814.54156494,0.69126254,0.28866881,-0.66243970,-0.47243506,-0.51312613,-0.71659374,0.17299999,0.27200001,0.39800000,0.00000000
1.00000000,-139.53942871,886.21582031,746.86859131,0.67834467,-0.55836940,-0.47756898,-0.56619394,0.01699305,-0.82409692,2.00000000,-250.89596558,910.77807617,815.54217529,0.67763263,0.32457393,-0.65989828,-0.46839482,-0.50128639,-0.72754258,0.14300001,0.26499999,0.37500000,0.00000000
1.00000000,-139.54151917,886.22344971,746.77148438,0.68085772,-0.55897939,-0.47325972,-0.56265831,0.01447040,-0.82656294,2.00000000,-249.87884521,908.31866455,815.91931152,0.65374541,0.35024887,-0.67077762,-0.47813630,-0.49586761,-0.72491455,0.14300001,0.26499999,0.37500000,0.00000000
1.00000000,-139.50521851,886.24322510,746.69061279,0.67906153,-0.56268698,-0.47144336,-0.56282276,0.01322818,-0.82647169,2.00000000,-248.77522278,906.86419678,816.63055420,0.61232591,0.39211810,-0.68651319,-0.48473626,-0.49977589,-0.71781248,0.14700000,0.26199999,0.36500001,0.00000000
1.00000000,-139.43450928,886.29425049,746.63354492,0.67808807,-0.56502712,-0.47004363,-0.56170452,0.01405871,-0.82721865,2.00000000,-248.04911804,905.53790283,817.01873779,0.59406066,0.42857379,-0.68074703,-0.46833080,-0.50378346,-0.72585738,0.16700000,0.25299999,0.33800000,0.00000000
1.00000000,-139.14982605,886.56304932,746.82202148,0.65649933,-0.57944620,-0.48296052,-0.56656539,0.04392451,-0.82284546,2.00000000,-247.18882751,904.57366943,817.16149902,0.54770923,0.46436203,-0.69597596,-0.47637701,-0.51075816,-0.71567523,0.14700000,0.25000000,0.32200000,0.00000000
1.00000000,-139.06179810,886.65045166,746.82122803,0.65448987,-0.58117729,-0.48360729,-0.56618458,0.04716611,-0.82292789,2.00000000,-246.75535583,904.08819580,817.53833008,0.53714323,0.46510902,-0.70366949,-0.47764692,-0.51986825,-0.70823050,0.14399999,0.24500000,0.31200001,0.00000000
1.00000000,-138.76713562,886.95147705,746.90063477,0.67438614,-0.56381494,-0.47677675,-0.53301805,0.07511318,-0.84276319,2.00000000,-246.15844727,903.00598145,817.80920410,0.56677681,0.44178668,-0.69540530,-0.47838524,-0.51072419,-0.71435869,0.14399999,0.24500000,0.31200001,0.00000000
1.00000000,-138.74279785,886.99700928,746.88983154,0.67322040,-0.56474245,-0.47732618,-0.53364003,0.07578492,-0.84230930,2.00000000,-245.77386475,902.28375244,818.18609619,0.55580688,0.46246609,-0.69079936,-0.47567692,-0.50456977,-0.72051442,0.17000000,0.24600001,0.30500001,0.00000000
1.00000000,-138.71260071,887.12054443,746.81890869,0.67355520,-0.57115477,-0.46915412,-0.52365071,0.07922262,-0.84824151,2.00000000,-244.99681091,901.33172607,818.45605469,0.52488416,0.49117646,-0.69515640,-0.47512046,-0.50855660,-0.71807462,0.14500000,0.24200000,0.46900001,0.00000000
1.00000000,-138.54597473,887.34973145,746.99517822,0.68937564,-0.55898333,-0.46075901,-0.52278280,0.05640054,-0.85059804,2.00000000,-244.41558838,900.31085205,818.58911133,0.49058133,0.53058743,-0.69123578,-0.46469408,-0.51174843,-0.72261524,0.14800000,0.24200000,0.29300001,0.00000000
1.00000000,-138.53637695,887.34936523,747.02838135,0.68896437,-0.55908495,-0.46125057,-0.52338558,0.05647022,-0.85022277,2.00000000,-243.40554810,898.33233643,818.94653320,0.49265277,0.53082216,-0.68958038,-0.49507710,-0.48072255,-0.72374344,0.14800000,0.24200000,0.29300001,0.00000000
1.00000000,-138.53561401,887.33874512,747.06658936,0.68962789,-0.55814201,-0.46140099,-0.52309865,0.05666256,-0.85038644,2.00000000,-242.79576111,897.26574707,819.46466064,0.47181731,0.54026663,-0.69677854,-0.48385167,-0.50198734,-0.71686560,0.16900000,0.23800001,0.28200001,0.00000000
1.00000000,-138.62414551,887.16973877,746.87988281,0.70431113,-0.55243325,-0.44582877,-0.51646996,0.03211498,-0.85570288,2.00000000,-242.17427063,896.29327393,819.81127930,0.41810203,0.59023941,-0.69051307,-0.45781147,-0.51963603,-0.72137892,0.14500000,0.23700000,0.45800000,0.00000000
1.00000000,-138.52297974,887.23645020,747.14624023,0.69128013,-0.55719936,-0.46006593,-0.52104962,0.05674529,-0.85163796,2.00000000,-241.12170410,894.87664795,820.24572754,0.42209357,0.58812171,-0.68989128,-0.49862710,-0.48493791,-0.71847522,0.14600000,0.23300000,0.26499999,0.00000000
1.00000000,-138.66131592,886.87835693,747.15344238,0.67482018,-0.56466877,-0.47514927,-0.52937615,0.07820594,-0.84477484,2.00000000,-240.11088562,893.57891846,820.51214600,0.41163242,0.59701502,-0.68857229,-0.50284851,-0.48134565,-0.71794838,0.16700000,0.22900000,0.25299999,0.00000000
1.00000000,-138.63963318,886.82354736,747.19274902,0.67597193,-0.56404221,-0.47425553,-0.52856541,0.07733876,-0.84536219,2.00000000,-239.59899902,892.78332520,820.62145996,0.43271536,0.58064073,-0.68964756,-0.48835078,-0.49205375,-0.72069186,0.16700000,0.22900000,0.25299999,0.00000000
1.00000000,-138.62614441,886.80120850,747.25183105,0.67663258,-0.56312591,-0.47440228,-0.52804297,0.07792246,-0.84563506,2.00000000,-239.07325745,891.95635986,820.85998535,0.39356154,0.61915600,-0.67952561,-0.48071536,-0.49145651,-0.72621149,0.14600000,0.22800000,0.41400000,0.00000000
1.00000000,-138.60147095,886.79821777,747.30145264,0.67661083,-0.56277442,-0.47485021,-0.52829111,0.07821286,-0.84545332,2.00000000,-238.91542053,891.69720459,821.15075684,0.38629508,0.62000406,-0.68291360,-0.47429904,-0.50147903,-0.72357386,0.14500000,0.22499999,0.24300000,0.00000000
1.00000000,-138.60002136,886.79882812,747.32958984,0.67638290,-0.56275791,-0.47519433,-0.52818769,0.07905847,-0.84543920,2.00000000,-238.15396118,891.00122070,821.29980469,0.34359866,0.65542263,-0.67257804,-0.47341508,-0.49763799,-0.72679752,0.16599999,0.23300000,0.24200000,0.00000000
1.00000000,-138.60348511,886.83300781,747.35388184,0.67572099,-0.56277424,-0.47611585,-0.52921337,0.07927054,-0.84477770,2.00000000,-237.63957214,890.13287354,821.45129395,0.32318825,0.66896534,-0.66935414,-0.50930357,-0.47318673,-0.71882182,0.16599999,0.23300000,0.24200000,0.00000000
1.00000000,-138.62098694,886.94696045,747.25384521,0.67572957,-0.56914866,-0.46846488,-0.52022552,0.08205229,-0.85007811,2.00000000,-237.15148926,889.33032227,821.61059570,0.32062310,0.66117573,-0.67826790,-0.50771224,-0.48455513,-0.71234441,0.14500000,0.22400001,0.36500001,0.00000000
1.00000000,-138.63873291,886.99084473,747.25280762,0.67580724,-0.56901687,-0.46851292,-0.52040964,0.08178198,-0.84999144,2.00000000,-236.31666565,888.08709717,821.78118896,0.30444306,0.67563742,-0.67143762,-0.48837212,-0.49448252,-0.71901304,0.14900000,0.22400001,0.23400000,0.00000000
1.00000000,-138.51998901,887.23815918,747.37249756,0.69147873,-0.55609399,-0.46110368,-0.52134651,0.05768865,-0.85139287,2.00000000,-235.56929016,887.39428711,822.04553223,0.28484052,0.69091678,-0.66445458,-0.50499296,-0.48102093,-0.71665972,0.15800001,0.22100000,0.22900000,0.00000000
1.00000000,-138.67065430,887.04547119,747.23406982,0.67454743,-0.57025796,-0.46881944,-0.52108568,0.08204913,-0.84955144,2.00000000,-234.40281677,886.50720215,822.11633301,0.26651871,0.70095402,-0.66153699,-0.50528234,-0.48287129,-0.71520978,0.15800001,0.22100000,0.22900000,0.00000000
1.00000000,-138.55105591,887.30993652,747.35998535,0.69127727,-0.55828589,-0.45875129,-0.52042967,0.05576408,-0.85208195,2.00000000,-234.05015564,886.13385010,822.30694580,0.26655769,0.69892907,-0.66366047,-0.48815492,-0.49582207,-0.71823758,0.14900000,0.22100000,0.31000000,0.00000000
