frame_idx,ch1,ch2,ch3,ch4,back_lt_id,back_lt_x,back_lt_y,back_lt_z,back_rt_id,back_rt_x,back_rt_y,back_rt_z,back_rb_id,back_rb_x,back_rb_y,back_rb_z,back_lb_id,back_lb_x,back_lb_y,back_lb_z,tip_lt_id,tip_lt_x,tip_lt_y,tip_lt_z,tip_rt_id,tip_rt_x,tip_rt_y,tip_rt_z,tip_rb_id,tip_rb_x,tip_rb_y,tip_rb_z,tip_lb_id,tip_lb_x,tip_lb_y,tip_lb_z,pip_id,pip_x,pip_y,pip_z,dip_id,dip_x,dip_y,dip_z
5864,0.069,0.267,0.27,0.0,103780,-112.16807,856.22308,636.85345,103782,-112.58878,841.7627,618.3551,103785,-88.19652,843.04443,618.14294,103838,-88.53395,858.95483,636.76239,103816,-77.04662,814.09186,747.31,103844,-89.76683,833.13824,739.29327,103804,-66.04552,844.87396,736.14471,103814,-55.00408,823.6095,744.97656,103778,-96.13174,875.63165,705.94171,103807,-85.59711,857.12952,720.90576
5865,0.069,0.432,0.278,0.0,103780,-112.18453,856.20111,636.84894,103782,-112.59356,841.73376,618.35083,103785,-88.24657,843.01093,618.12982,103838,-88.53748,858.90759,636.77344,103816,-77.43725,815.01135,748.5105,103844,-90.10226,833.80646,739.95599,103804,-66.23288,845.59692,736.89282,103814,-55.45214,824.599,746.17987,103778,-96.21968,875.78473,705.90686,103807,-85.83968,857.56366,721.08563
5866,0.069,0.432,0.278,0.0,103780,-112.19601,856.15363,636.854,103782,-112.62334,841.70258,618.32867,103785,-88.24712,842.99994,618.08691,103838,-88.54783,858.89264,636.77338,103816,-78.18699,815.68799,749.84973,103844,-89.54665,835.27814,740.065,103804,-66.36845,846.16034,737.55286,103814,-55.7698,825.67297,747.60236,103778,-96.2944,875.93921,705.8783,103807,-86.0248,857.97913,721.33282
5867,0.069,0.272,0.284,0.0,103780,-112.19186,856.11853,636.86621,103782,-112.58987,841.57922,618.3205,103785,-88.31411,843.03918,617.87616,103838,-88.51365,858.82672,636.76544,103816,-78.50051,816.90295,751.29523,103844,-89.94022,836.26538,740.89636,103804,-66.81387,847.24896,738.33557,103814,-56.32024,826.93506,749.15906,103778,-96.53898,876.06671,705.78333,103807,-86.26026,858.37476,721.65472
5868,0.069,0.278,0.295,0.0,103780,-112.1947,856.01111,636.88574,103782,-112.34274,841.23364,618.01514,103785,-88.31329,842.9549,617.86743,103838,-88.49146,858.76929,636.77942,103816,-79.11579,818.29553,752.81177,103844,-90.21465,837.20996,741.73511,103804,-67.31989,848.43793,739.36829,103814,-56.50362,827.96973,750.58728,103778,-96.59719,876.13129,705.6969,103807,-86.34838,858.67578,721.90173
5869,0.069,0.405,0.304,0.0,103780,-112.16984,855.91937,636.88513,103782,-112.46096,841.19623,618.26263,103785,-88.27882,842.75977,618.01886,103838,-88.46716,858.70557,636.7923,103816,-79.64813,819.71423,754.56134,103844,-90.78394,838.28357,742.57867,103804,-67.89079,849.46796,740.2226,103814,-57.19822,829.5968,752.50543,103778,-96.64533,876.22321,705.65759,103807,-86.50445,859.12042,722.22174
5870,0.069,0.405,0.304,0.0,103780,-112.10911,855.83386,636.87512,103782,-112.19647,840.89362,618.00708,103785,-88.30061,842.78546,617.82849,103838,-88.15467,858.68652,636.95239,103816,-80.26562,821.18445,756.03015,103844,-91.20813,839.28033,743.40808,103804,-68.15076,850.30444,741.04218,103814,-57.95108,831.18732,753.99274,103778,-96.69749,876.33374,705.62933,103807,-86.67567,859.51709,722.55249
5871,0.069,0.288,0.319,0.0,103780,-111.73615,855.84045,636.60663,103782,-112.11363,840.71924,618.02374,103785,-88.26115,842.58539,617.98566,103838,-88.13657,858.64423,636.95764,103816,-80.91487,822.72943,757.42786,103844,-91.67872,840.44379,744.04608,103804,-68.83366,851.56537,741.84949,103814,-58.61701,832.76031,755.63489,103778,-96.73408,876.45288,705.52844,103807,-87.42125,860.48267,723.0459
5872,0.069,0.294,0.335,0.0,103780,-111.71576,855.73511,636.57257,103782,-112.36831,840.59204,618.26416,103785,-88.29382,842.60767,617.77515,103838,-88.11076,858.61456,636.93829,103816,-81.48809,824.13306,758.65887,103844,-92.05001,841.33514,744.59991,103804,-69.25467,852.61255,742.54016,103814,-58.91556,833.79254,756.52814,103778,-96.77274,876.57269,705.42944,103807,-87.16601,860.59894,723.04419
5873,0.069,0.298,0.342,0.0,103780,-111.68477,855.62231,636.53497,103782,-112.34179,840.48395,618.27728,103785,-88.30402,842.53625,617.73401,103838,-88.10632,858.58337,636.91919,103816,-81.91357,825.38464,759.67499,103844,-92.53844,842.28033,745.18036,103804,-69.36277,853.12665,742.966,103814,-59.7062,835.63708,758.00037,103778,-96.8534,876.64819,705.2691,103807,-87.24603,860.95721,723.19763
5874,0.069,0.304,0.356,0.0,103780,-111.65605,855.56604,636.5271,103782,-112.31764,840.45789,618.29163,103785,-88.30486,842.49298,617.73132,103838,-88.08543,858.53558,636.90973,103816,-82.39661,826.59052,760.66388,103844,-92.7907,843.10126,745.7594,103804,-69.79214,854.34509,743.56091,103814,-59.97065,836.63733,758.86829,103778,-96.96157,876.81146,705.33496,103807,-87.33905,861.29956,723.38269
5875,0.069,0.304,0.356,0.0,103780,-111.6264,855.52814,636.55353,103782,-112.30154,840.38599,618.32385,103785,-88.25127,842.34137,617.87543,103838,-88.0433,858.2193,637.27496,103816,-82.42822,827.55658,761.38763,103844,-92.97451,843.8653,746.16693,103804,-69.99288,854.9668,743.95026,103814,-60.44405,837.93097,759.82684,103778,-96.86909,876.73749,705.08618,103807,-87.34612,861.56262,723.52844
5876,0.069,0.309,0.37,0.0,103780,-111.55782,855.50549,636.58643,103782,-112.28391,840.39294,618.34473,103785,-88.24926,842.44708,617.70093,103838,-88.02801,858.23694,637.26227,103816,-82.7342,828.67371,762.33282,103844,-93.11823,844.54431,746.55676,103804,-70.21912,855.74762,744.42548,103814,-60.28014,838.55786,760.39447,103778,-96.91087,876.87091,705.29266,103807,-87.33095,861.85767,723.62042
5877,0.078,0.311,0.376,0.0,103780,-111.5554,855.5152,636.59705,103782,-112.20033,840.36108,618.37781,103785,-88.19279,842.33417,617.87732,103838,-88.00191,858.23944,637.27728,103816,-83.06069,829.52289,763.02795,103844,-93.20437,845.08221,746.91785,103804,-70.4281,856.40558,744.72498,103814,-60.56192,839.63544,761.24011,103778,-96.77931,876.72156,705.05212,103807,-87.33303,861.96246,723.79053
5878,0.068,0.315,0.387,0.0,103780,-111.46082,855.51263,636.63721,103782,-112.16907,840.38196,618.37109,103785,-88.15712,842.35645,617.88055,103838,-87.98181,858.23981,637.27911,103816,-83.07952,830.10712,763.55481,103844,-93.23512,845.42944,747.1947,103804,-70.41907,856.80481,744.92316,103814,-60.67631,840.0694,761.79016,103778,-96.7067,876.68359,705.08221,103807,-87.28856,862.11914,723.94025
5879,0.068,0.315,0.387,0.0,103780,-111.61065,855.35223,636.58252,103782,-112.02622,840.44409,618.38745,103785,-88.11598,842.37097,617.87115,103838,-87.96103,858.2644,637.26495,103816,-83.20357,830.45612,763.91498,103844,-93.29259,845.68036,747.38251,103804,-70.40388,856.99823,745.06042,103814,-60.70317,840.45917,761.86493,103778,-96.63292,876.64337,705.09656,103807,-87.25059,862.18829,724.03949
5880,0.068,0.317,0.391,0.0,103780,-111.55889,855.36224,636.59973,103782,-111.95852,840.51398,618.38715,103785,-88.07871,842.37817,617.84344,103838,-87.94807,858.28412,637.25067,103816,-83.08373,830.52264,764.00372,103844,-93.1821,845.68512,747.43481,103804,-70.32437,857.00562,745.09381,103814,-60.92519,840.76971,762.17487,103778,-96.56644,876.61011,705.13312,103807,-87.1486,862.13818,724.05353
5881,0.097,0.319,0.398,0.0,103780,-111.80884,855.2359,636.88947,103782,-111.8967,840.56653,618.36359,103785,-88.01383,842.46057,617.86353,103838,-87.96294,858.35211,637.2038,103816,-82.85106,830.17853,763.77106,103844,-92.99597,845.47357,747.35571,103804,-70.33134,856.98438,745.20361,103814,-60.40688,840.16516,761.98456,103778,-96.47411,876.56116,705.19244,103807,-86.99992,862.00482,724.0069
5882,0.068,0.318,0.397,0.0,103780,-111.80537,855.32147,636.8634,103782,-111.88728,840.68335,618.3479,103785,-87.93221,842.60016,617.86871,103838,-87.95403,858.42194,637.15393,103816,-82.36878,829.59509,763.46436,103844,-92.60786,845.04688,747.17542,103804,-69.72543,856.22546,744.89624,103814,-59.68887,839.33722,761.26044,103778,-96.45594,876.60455,705.43512,103807,-86.79079,861.83496,723.94537
5883,0.068,0.318,0.397,0.0,103780,-111.79434,855.42334,636.84155,103782,-111.90141,840.77075,618.31317,103785,-87.87373,842.70941,617.84692,103838,-87.92973,858.48389,637.11609,103816,-81.84778,828.71832,762.86584,103844,-92.17723,844.48199,746.91187,103804,-69.27583,855.6676,744.58173,103814,-59.5106,838.9541,760.87299,103778,-96.26266,876.40021,705.34882,103807,-86.57547,861.61633,723.86365
5884,0.068,0.317,0.395,0.0,103780,-111.80711,855.53381,636.77893,103782,-111.84283,840.86218,618.30109,103785,-87.82586,842.83398,617.84784,103838,-87.88943,858.51245,637.10016,103816,-81.01556,827.59802,762.05798,103844,-91.5463,843.62323,746.5694,103804,-68.72234,854.79749,743.97485,103814,-58.79684,837.69635,759.83148,103778,-96.08047,876.24121,705.43427,103807,-86.26441,861.27148,723.69086
5885,0.13,0.312,0.387,0.0,103780,-111.79839,855.61456,636.7381,103782,-111.87849,840.97791,618.26965,103785,-87.79368,843.05597,617.67474,103838,-87.83025,858.56555,637.0647,103816,-80.05257,826.14142,760.90881,103844,-90.90383,842.6687,746.00372,103804,-67.87561,853.66406,743.28729,103814,-57.10514,835.25153,758.14246,103778,-95.71251,876.00183,705.50311,103807,-85.86955,860.77515,723.50793
5886,0.068,0.306,0.373,0.0,103780,-111.48012,856.00256,636.74603,103782,-111.88515,841.06427,618.24677,103785,-87.7239,843.14307,617.68683,103838,-87.73573,858.5979,637.05304,103816,-79.27061,824.58447,759.59375,103844,-90.14601,841.60748,745.40265,103804,-67.39202,852.74512,742.63525,103814,-57.17015,834.77124,757.19922,103778,-95.55453,875.87469,705.59204,103807,-85.39459,860.11877,723.31476
5887,0.069,0.302,0.364,0.0,103780,-111.4595,856.14001,636.71588,103782,-111.60608,841.49377,618.48657,103785,-87.48551,843.26746,617.55566,103838,-87.81534,857.32587,637.30035,103816,-78.58457,822.97449,758.1535,103844,-89.59833,840.362,744.57117,103804,-66.7047,851.5528,741.79309,103814,-56.11504,832.77808,755.61237,103778,-95.35571,875.73895,705.66125,103807,-85.24146,859.77216,723.12476
5888,0.069,0.302,0.364,0.0,103780,-111.75141,855.97589,636.60455,103782,-112.06757,842.09045,618.62469,103785,-87.46117,843.33917,617.5708,103838,-87.96091,858.60101,636.90857,103816,-77.95789,821.5083,756.73975,103844,-89.09323,839.42865,743.9328,103804,-66.22999,850.42883,740.97943,103814,-55.51803,831.19769,753.95508,103778,-95.18,875.6424,705.7157,103807,-84.91565,859.33295,722.79999
5889,0.165,0.295,0.346,0.0,103780,-111.75101,856.03027,636.5647,103782,-112.07584,842.16998,618.58685,103785,-87.44601,843.39746,617.54071,103838,-87.88677,858.65454,636.88409,103816,-77.52168,820.21228,755.33197,103844,-88.85294,838.40643,743.11725,103804,-65.78374,849.51349,740.27844,103814,-55.07571,829.93591,752.7735,103778,-95.07253,875.55859,705.74347,103807,-84.74171,858.93005,722.37994
5890,0.069,0.29,0.859,0.0,103780,-111.67632,856.10706,636.53857,103782,-111.9922,842.14056,618.53772,103785,-87.42376,843.41858,617.50793,103838,-87.83718,858.99908,636.50494,103816,-77.16621,819.07141,754.03827,103844,-88.46332,837.70685,742.4444,103804,-65.69949,848.77454,739.5752,103814,-55.00521,829.10803,751.5871,103778,-95.00144,875.50586,705.70905,103807,-84.53949,858.62158,722.05225
5891,0.069,0.286,0.323,0.0,103780,-111.67052,856.09515,636.5061,103782,-111.99993,842.14441,618.48535,103785,-87.40639,843.41919,617.48688,103838,-87.83137,859.01532,636.48596,103816,-76.91975,818.25397,752.90961,103844,-88.17494,836.83105,741.67053,103804,-65.39959,848.21759,738.99023,103814,-54.39165,827.97369,750.40894,103778,-94.97942,875.48547,705.66705,103807,-84.38266,858.28564,721.80316
5892,0.069,0.286,0.323,0.0,103780,-111.64777,856.10101,636.48798,103782,-111.95893,842.14032,618.47565,103785,-87.39439,843.4212,617.48267,103838,-87.77163,859.03662,636.46881,103816,-76.13988,817.76178,751.91846,103844,-87.73322,836.79596,741.27356,103804,-65.12136,847.49683,738.33276,103814,-54.38304,827.48212,749.40985,103778,-94.98643,875.48541,705.70514,103807,-84.32707,858.08319,721.59479
5893,0.186,0.282,0.311,0.0,103780,-111.60175,856.16998,636.48669,103782,-111.96809,842.16132,618.47571,103785,-87.37937,843.43994,617.49023,103838,-87.83199,859.03436,636.46179,103816,-76.20892,816.30811,750.61298,103844,-87.71677,835.61755,740.44305,103804,-64.78439,846.61493,737.65088,103814,-53.69383,826.05603,748.06079,103778,-94.931,875.41901,705.72345,103807,-84.28231,857.73242,721.29755
5894,0.069,0.279,0.918,0.0,103780,-111.56744,856.24548,636.49353,103782,-111.94741,842.19647,618.47192,103785,-87.37099,843.4823,617.5152,103838,-87.7704,859.09808,636.48132,103816,-75.83088,815.36194,749.45416,103844,-87.33526,834.8244,739.72406,103804,-64.34271,846.57092,737.19971,103814,-52.58031,825.75238,746.13092,103778,-94.8869,875.32904,705.80579,103807,-84.11492,857.42169,721.0755
5895,0.069,0.275,0.294,0.0,103780,-111.13963,856.4137,636.29736,103782,-111.65595,842.07635,618.53864,103785,-87.55322,843.53882,617.58344,103838,-87.90662,859.05713,636.56134,103816,-75.05926,814.71252,748.45959,103844,-86.85155,834.54724,739.31659,103804,-64.16692,845.35095,736.27246,103814,-53.19232,824.36017,745.79114,103778,-94.80246,875.23743,705.86664,103807,-83.90903,857.1853,720.91541
5896,0.18,0.271,0.284,0.0,103780,-111.04367,856.38696,636.22162,103782,-111.63554,842.06049,618.53961,103785,-87.52776,843.53363,617.60028,103838,-87.45448,859.55829,636.71136,103816,-74.81359,814.03235,747.4472,103844,-86.48359,833.91351,738.77521,103804,-63.72297,844.60852,735.78894,103814,-52.09234,822.67804,744.25677,103778,-94.74369,875.1405,705.88281,103807,-83.81231,856.8764,720.71655
5897,0.18,0.271,0.284,0.0,103780,-111.00549,856.41364,636.24921,103782,-111.63385,842.10364,618.51349,103785,-87.51883,843.51636,617.59363,103838,-87.4153,859.55621,636.72217,103816,-74.67039,813.32819,746.68494,103844,-86.29388,833.40515,738.36884,103804,-63.70287,844.20801,735.45819,103814,-52.68361,823.06927,743.97156,103778,-94.65855,875.04431,705.88373,103807,-83.71005,856.64233,720.58124
5898,0.069,0.27,0.845,0.0,103780,-110.92867,856.43237,636.23804,103782,-111.55302,842.00488,618.47864,103785,-87.47419,843.51385,617.61768,103838,-87.24741,859.38782,636.95172,103816,-74.47182,812.77234,746.00531,103844,-87.43053,831.85791,738.44171,103804,-63.68575,843.73779,735.0473,103814,-52.6062,822.47296,743.4024,103778,-94.5929,874.96484,705.94519,103807,-83.62411,856.44995,720.49774
5899,0.069,0.267,0.275,0.0,103780,-110.90305,856.44031,636.24731,103782,-111.55993,842.09717,618.50452,103785,-87.25538,843.51062,617.56482,103838,-86.97178,859.6731,637.03943,103816,-74.408,812.46088,745.54926,103844,-86.09096,832.68494,737.75531,103804,-63.59225,843.44012,734.85052,103814,-52.49953,821.90533,742.82068,103778,-94.52125,874.87555,705.95752,103807,-83.49762,856.22504,720.40289
5900,0.156,0.266,0.273,0.0,103780,-110.86547,856.42413,636.2572,103782,-111.51561,842.08649,618.51886,103785,-87.21127,843.50452,617.60687,103838,-86.94677,859.64258,637.06726,103816,-74.40012,812.13446,745.16913,103844,-86.02296,832.3772,737.53918,103804,-63.48426,843.17004,734.67828,103814,-52.14606,821.27142,742.42865,103778,-94.45788,874.81689,706.00598,103807,-83.4127,856.04224,720.35046
5901,0.156,0.266,0.273,0.0,103780,-110.84827,856.44165,636.26666,103782,-111.46375,842.03882,618.492,103785,-87.18843,843.49286,617.61072,103838,-86.77474,859.34601,636.94086,103816,-74.39268,812.00024,744.98743,103844,-85.9757,832.24432,737.44293,103804,-63.1336,842.51874,734.40051,103814,-52.10114,821.06915,742.21686,103778,-94.43658,874.78931,706.01758,103807,-83.37928,855.93188,720.31464
5902,0.069,0.265,0.686,0.0,103780,-110.81062,856.41937,636.26031,103782,-111.45503,841.98163,618.48547,103785,-87.16506,843.43048,617.59424,103838,-86.63485,859.25256,636.8855,103816,-74.42512,811.96747,744.96204,103844,-87.13443,831.14771,737.81946,103804,-62.83607,842.935,734.45532,103814,-52.11984,821.07007,742.22534,103778,-94.44027,874.78558,706.00214,103807,-83.13801,856.16821,720.33655
5903,0.069,0.265,0.269,0.0,103780,-110.8289,856.35236,636.24927,103782,-111.18664,841.65277,618.30566,103785,-87.14211,843.39172,617.58868,103838,-86.79658,859.23035,636.90216,103816,-74.46819,812.06726,745.10193,103844,-87.21815,831.27509,737.86755,103804,-63.55654,843.08545,734.66382,103814,-52.23217,821.19214,742.34937,103778,-94.47138,874.80072,705.97888,103807,-83.43719,855.98627,720.3103
5904,0.135,0.265,0.269,0.0,103780,-110.87259,856.30035,636.26056,103782,-111.20766,841.56158,618.31232,103785,-87.152,843.34625,617.5968,103838,-86.83157,859.19287,636.91248,103816,-74.51078,812.20526,745.28662,103844,-86.15223,832.47284,737.58258,103804,-63.65227,843.21503,734.77063,103814,-52.55724,821.63464,742.63116,103778,-94.50245,874.81213,705.95465,103807,-83.5039,856.06512,720.34265
5905,0.135,0.265,0.269,0.0,103780,-111.21799,856.26208,636.55518,103782,-111.18555,841.50909,618.32416,103785,-87.20094,843.33203,617.60614,103838,-86.91523,859.17987,636.90857,103816,-74.58418,812.3999,745.60626,103844,-86.24994,832.66547,737.78302,103804,-63.73067,843.36475,734.90631,103814,-52.69482,821.82904,742.91589,103778,-94.54227,874.84216,705.95056,103807,-83.61305,856.1958,720.43256
5906,0.069,0.265,0.552,0.0,103780,-111.32111,856.14252,636.6134,103782,-111.174,841.48376,618.36206,103785,-87.20354,843.33636,617.6181,103838,-86.99676,859.15778,636.93518,103816,-74.75137,812.61652,746.05518,103844,-87.56785,831.72424,738.47296,103804,-63.46143,843.97052,735.20807,103814,-52.45874,822.61218,743.4881,103778,-94.58394,874.87946,705.94409,103807,-83.70467,856.33502,720.5282
5907,0.069,0.267,0.274,0.0,103780,-111.37964,856.06732,636.62903,103782,-111.16702,841.41949,618.36017,103785,-87.22138,843.32672,617.64001,103838,-87.07632,859.13361,636.95544,103816,-74.87788,813.0033,746.57184,103844,-87.68355,832.03351,738.90857,103804,-63.5224,844.22443,735.6001,103814,-52.60076,823.04883,744.04688,103778,-94.62688,874.92078,705.95074,103807,-83.78502,856.44989,720.6311
5908,0.069,0.268,0.275,0.0,103780,-111.39697,856.03522,636.67029,103782,-111.24202,841.46136,618.40796,103785,-87.24454,843.30591,617.62219,103838,-87.61478,858.58942,636.95667,103816,-75.45248,813.11395,747.25421,103844,-86.93838,833.08862,738.64941,103804,-63.56315,844.51044,735.9231,103814,-52.62992,823.21741,744.67401,103778,-94.67276,874.9751,705.9433,103807,-83.86552,856.59515,720.75189
5909,0.069,0.27,0.51,0.0,103780,-111.40793,855.96259,636.67444,103782,-111.19373,841.29858,618.35443,103785,-87.27026,843.30908,617.63391,103838,-87.68658,858.57233,636.94983,103816,-75.29981,814.07654,748.14343,103844,-86.9305,834.07343,739.25433,103804,-64.10329,844.6131,736.24799,103814,-53.00951,823.28448,745.44476,103778,-94.72683,875.0412,705.9353,103807,-83.96142,856.84009,720.96802
5910,0.069,0.27,0.51,0.0,103780,-111.46787,855.89893,636.66064,103782,-111.18259,841.26923,618.37878,103785,-87.25751,843.27911,617.6189,103838,-87.58234,858.56824,636.96271,103816,-75.88875,814.57135,749.03662,103844,-87.34977,834.27063,739.69733,103804,-64.62879,845.51013,737.06421,103814,-53.75539,824.59717,746.65222,103778,-94.78555,875.1095,705.90985,103807,-84.54604,857.42328,721.34509
5911,0.069,0.273,0.285,0.0,103780,-111.45653,855.82147,636.65259,103782,-111.19291,841.14777,618.29791,103785,-87.2428,843.26166,617.58783,103838,-87.64326,858.55109,636.9361,103816,-76.0714,816.00311,750.33612,103844,-87.41204,835.44098,740.41583,103804,-64.80381,846.11835,737.65741,103814,-53.89715,825.39886,747.77271,103778,-94.84445,875.20905,705.85706,103807,-84.28164,857.40369,721.33435
5912,0.069,0.276,0.295,0.0,103780,-111.44622,855.80902,636.63831,103782,-111.19856,841.0694,618.2998,103785,-87.22867,843.22144,617.56763,103838,-86.98345,857.68353,637.25781,103816,-76.81947,816.82764,751.55463,103844,-88.22456,836.05853,741.12585,103804,-65.23418,847.00983,738.3407,103814,-54.23412,826.36993,749.09863,103778,-94.9194,875.37549,705.73138,103807,-84.40828,857.86859,721.58685
5913,0.069,0.281,0.546,0.0,103780,-111.41504,855.76685,636.58252,103782,-111.1779,841.013,618.26093,103785,-87.20389,843.18695,617.55743,103838,-86.83835,857.68317,637.22784,103816,-77.40187,818.09674,752.77765,103844,-88.60626,836.90387,741.59473,103804,-65.70643,848.16284,739.13245,103814,-54.76422,827.72821,750.56342,103778,-95.0081,875.54022,705.62122,103807,-84.57876,858.33051,721.73175
5914,0.069,0.281,0.546,0.0,103780,-111.36908,855.67432,636.56116,103782,-111.46175,840.35052,618.48578,103785,-87.13184,843.13934,617.5199,103838,-86.85509,857.68701,637.2002,103816,-77.93173,819.42316,754.10681,103844,-89.08043,838.03748,742.29742,103804,-66.09783,849.07727,739.79443,103814,-55.64347,829.52637,752.02209,103778,-95.14204,875.75262,705.46234,103807,-84.95661,858.95123,721.9046
5915,0.069,0.284,0.312,0.0,103780,-111.02466,855.87036,636.59021,103782,-111.18231,840.87714,618.17432,103785,-87.10519,843.10657,617.47003,103838,-86.76291,857.6485,637.19727,103816,-78.39091,820.78088,755.25385,103844,-89.48326,838.91986,742.87274,103804,-66.49837,850.12402,740.50751,103814,-55.95409,830.4726,753.27753,103778,-95.23898,875.91162,705.29596,103807,-85.57566,859.78033,722.10315
5916,0.069,0.29,0.324,0.0,103780,-110.98358,855.83325,636.57068,103782,-111.16174,840.82397,618.15375,103785,-87.03529,843.06323,617.44635,103838,-86.73602,857.67432,637.15759,103816,-79.6366,822.74817,756.92169,103844,-89.83196,840.02484,743.53192,103804,-66.88933,850.91089,741.02136,103814,-56.71807,832.1507,754.54382,103778,-95.34071,876.11188,705.15131,103807,-85.28338,859.91931,722.3078
5917,0.069,0.295,0.589,0.0,103780,-110.97191,855.78882,636.56757,103782,-111.19416,840.79163,618.16284,103785,-87.02589,842.9967,617.39984,103838,-86.72707,857.66815,637.14062,103816,-79.37036,823.41077,757.58331,103844,-90.20799,840.82153,743.9776,103804,-67.15701,852.02173,741.68713,103814,-56.85289,833.13831,755.58344,103778,-95.69779,876.44885,705.16278,103807,-85.33324,860.28882,722.48285
5918,0.069,0.295,0.589,0.0,103780,-110.73254,855.86304,636.32434,103782,-111.18416,840.7796,618.12561,103785,-87.00558,842.97504,617.36053,103838,-86.62431,857.66785,637.11713,103816,-79.66236,824.38184,758.41455,103844,-90.58267,841.64807,744.40063,103804,-67.75611,853.03186,742.25018,103814,-57.41507,834.55634,756.52289,103778,-95.61279,876.64008,705.15625,103807,-85.51056,860.6441,722.64832
5919,0.069,0.298,0.343,0.0,103780,-110.70993,855.83063,636.29736,103782,-111.17464,840.75159,618.12482,103785,-87.00731,842.92578,617.33319,103838,-86.58752,857.6604,637.09235,103816,-80.83561,826.32367,759.80286,103844,-90.74509,842.51862,745.01282,103804,-67.93926,853.73657,742.72247,103814,-57.62181,835.46735,757.37122,103778,-95.8382,876.75354,705.01929,103807,-85.69306,861.08759,722.82465
5920,0.068,0.304,0.355,0.0,103780,-110.71314,855.81952,636.3067,103782,-111.19895,840.73059,618.11957,103785,-86.9987,842.92468,617.31757,103838,-86.56522,857.65918,637.09479,103816,-80.41699,826.67023,760.34216,103844,-91.06567,843.15637,745.37555,103804,-68.06139,854.28882,742.99786,103814,-58.17324,836.77527,758.36963,103778,-95.77341,876.65277,704.73016,103807,-85.77939,861.41364,723.03198
5921,0.069,0.309,0.362,0.0,103780,-110.70241,855.77509,636.34796,103782,-111.174,840.70398,618.13123,103785,-87.01559,842.87531,617.29919,103838,-86.52358,857.63562,637.08606,103816,-81.57516,828.31348,761.43134,103844,-91.2415,843.88037,745.81006,103804,-68.44341,855.07678,743.41394,103814,-58.38177,837.67505,759.13715,103778,-95.82578,876.6839,704.69556,103807,-85.88989,861.6366,723.19031
5922,0.068,0.31,0.373,0.0,103780,-110.70563,855.75159,636.35193,103782,-111.20378,840.70898,618.13489,103785,-87.0056,842.84814,617.27704,103838,-86.44924,857.62732,637.06262,103816,-81.04571,828.3764,761.66052,103844,-91.41769,844.42053,746.1261,103804,-68.52769,855.56952,743.72455,103814,-58.6464,838.32819,759.83398,103778,-95.93134,876.85767,704.90308,103807,-85.95738,861.82428,723.31543
5923,0.068,0.31,0.373,0.0,103780,-110.66823,855.70447,636.36072,103782,-111.17519,840.68433,618.16187,103785,-86.98578,842.84918,617.29651,103838,-86.50171,857.62579,637.07233,103816,-81.35447,829.09711,762.34235,103844,-91.55904,844.7467,746.38739,103804,-68.65259,856.08807,744.09326,103814,-59.11851,839.36493,760.46991,103778,-95.85619,876.72192,704.65424,103807,-86.02739,862.00421,723.47308
5924,0.068,0.315,0.382,0.0,103780,-110.88757,855.612,636.56781,103782,-111.17576,840.67505,618.15314,103785,-86.94476,842.83453,617.30096,103838,-86.47064,857.60748,637.10974,103816,-82.17477,830.19751,763.07886,103844,-91.77526,845.14105,746.60394,103804,-68.85233,856.45526,744.34784,103814,-58.99352,839.39813,760.61658,103778,-95.85131,876.70361,704.66003,103807,-86.07166,862.06677,723.52948
5925,0.068,0.319,0.386,0.0,103780,-110.88284,855.5976,636.59845,103782,-111.14878,840.66364,618.20074,103785,-86.96188,842.78302,617.29547,103838,-86.60326,857.42682,637.12708,103816,-81.5871,829.92535,762.99603,103844,-91.87663,845.32776,746.71802,103804,-69.51221,857.07166,744.69952,103814,-59.26221,839.87311,761.09515,103778,-95.82437,876.68042,704.65399,103807,-86.0768,862.09875,723.57495
5926,0.068,0.318,0.391,0.0,103780,-110.87028,855.57501,636.61157,103782,-111.13874,840.65009,618.20032,103785,-86.94863,842.7489,617.30841,103838,-86.60737,857.41827,637.14136,103816,-81.50986,829.79102,762.95886,103844,-91.81606,845.21027,746.71973,103804,-68.86905,856.51941,744.42804,103814,-58.9286,839.43579,760.83429,103778,-95.80276,876.58954,704.67395,103807,-86.04356,862.01965,723.57819
5927,0.068,0.318,0.391,0.0,103780,-110.86486,855.56451,636.61249,103782,-111.13952,840.66455,618.22534,103785,-86.93282,842.75555,617.33301,103838,-85.33692,857.93341,636.18036,103816,-81.38231,829.14093,762.67786,103844,-91.55605,844.68054,746.59192,103804,-68.70253,856.05225,744.35638,103814,-59.15329,839.37085,760.74634,103778,-95.98788,876.77057,705.2124,103807,-85.98996,861.84375,723.58142
5928,0.068,0.318,0.389,0.0,103780,-110.85735,855.58636,636.65674,103782,-111.11781,840.67236,618.24365,103785,-86.90862,842.63086,617.59027,103838,-85.11282,858.33783,636.21179,103816,-80.91609,828.03357,762.07812,103844,-91.2674,844.02618,746.38269,103804,-68.44994,855.24982,744.0119,103814,-58.63489,838.24774,760.1452,103778,-95.38282,876.10846,704.96942,103807,-85.77063,861.43671,723.50159
